"Time stamp","Field thermal power leaving in steam | (MWt)","Field timestep-averaged outlet quality","Field timestep-averaged outlet temperature | (C)","Field total mass flow rate | (kg/s)"
"Jun 19, 03:00 am",-0.0019117,-1,109.846,0.29554
"Jun 19, 04:00 am",-0.00171541,-1,101.407,0.29554
"Jun 19, 05:00 am",-0.0015026,-1,93.9371,0.29554
"Jun 19, 06:00 am",0.0193958,-1,142.988,0.29554
"Jun 19, 07:00 am",0.602435,0.437198,269.965,0.623086
"Jun 19, 08:00 am",1.31723,0.624325,269.965,1.10178
"Jun 19, 09:00 am",1.62247,0.624288,269.965,1.35734
"Jun 19, 10:00 am",1.78324,0.625816,269.965,1.48887
"Jun 19, 11:00 am",1.83866,0.625126,269.965,1.5366
"Jun 19, 12:00 pm",1.89243,0.625213,269.965,1.58139
"Jun 19, 01:00 pm",1.8212,0.625164,269.965,1.52192
"Jun 19, 02:00 pm",1.75369,0.625523,269.965,1.46476
"Jun 19, 03:00 pm",1.58079,0.624193,269.965,1.32261
"Jun 19, 04:00 pm",1.26166,0.624503,269.965,1.05503
"Jun 19, 05:00 pm",0.71672,0.624552,269.965,0.599164
"Jun 19, 06:00 pm",0.0982246,0.0860969,269.965,0.29554
"Jun 19, 07:00 pm",0.0126641,-1,239.152,0.29554
"Jun 19, 08:00 pm",-0.00881097,-1,212.511,0.29554
"Jun 19, 09:00 pm",-0.00412262,-1,189.164,0.29554
"Jun 19, 10:00 pm",-0.00371355,-1,171.702,0.29554
"Jun 19, 11:00 pm",-0.00318941,-1,155.883,0.29554
"Jun 20, 12:00 am",-0.00276463,-1,142.242,0.29554
"Jun 20, 01:00 am",-0.00243243,-1,130.223,0.29554
"Jun 20, 02:00 am",-0.00215213,-1,119.591,0.29554
"Jun 20, 03:00 am",-0.00189479,-1,110.193,0.29554
"Jun 20, 04:00 am",-0.00167754,-1,101.895,0.29554
"Jun 20, 05:00 am",-0.00149286,-1,94.5323,0.29554
"Jun 20, 06:00 am",0.0154345,-1,133.108,0.29554
"Jun 20, 07:00 am",0.464202,0.365156,269.965,0.537369
"Jun 20, 08:00 am",0.938364,0.624047,269.965,0.785056
"Jun 20, 09:00 am",0.952358,0.624088,269.965,0.796725
"Jun 20, 10:00 am",1.67365,0.624,269.965,1.40072
"Jun 20, 11:00 am",1.72528,0.625202,269.965,1.44164
"Jun 20, 12:00 pm",1.7762,0.62574,269.965,1.48314
"Jun 20, 01:00 pm",1.70787,0.625142,269.965,1.42719
"Jun 20, 02:00 pm",1.66507,0.624484,269.965,1.39263
"Jun 20, 03:00 pm",1.10172,0.624927,269.965,0.920696
"Jun 20, 04:00 pm",1.0268,0.623533,269.965,0.859666
"Jun 20, 05:00 pm",0.0198108,-1,244.228,0.29554
"Jun 20, 06:00 pm",-0.00885607,-1,217.395,0.29554
"Jun 20, 07:00 pm",-0.00443664,-1,193.487,0.29554
"Jun 20, 08:00 pm",-0.00382143,-1,175.272,0.29554
"Jun 20, 09:00 pm",-0.00329759,-1,158.997,0.29554
"Jun 20, 10:00 pm",-0.00287786,-1,144.85,0.29554
"Jun 20, 11:00 pm",-0.00249834,-1,132.439,0.29554
"Jun 21, 12:00 am",-0.00220708,-1,121.535,0.29554
"Jun 21, 01:00 am",-0.00194085,-1,111.906,0.29554
"Jun 21, 02:00 am",-0.00174007,-1,103.344,0.29554
"Jun 21, 03:00 am",-0.00154634,-1,95.7064,0.29554
"Jun 21, 04:00 am",-0.00138034,-1,88.9134,0.29554
"Jun 21, 05:00 am",-0.00121594,-1,82.9073,0.29554
"Jun 21, 06:00 am",0.0192481,-1,132.342,0.29554
"Jun 21, 07:00 am",0.558772,0.0806759,266.238,0.601891
"Jun 21, 08:00 am",1.32618,0.624255,269.965,1.10937
"Jun 21, 09:00 am",1.61512,0.624228,269.965,1.35129
"Jun 21, 10:00 am",1.77188,0.625634,269.965,1.47974
"Jun 21, 11:00 am",1.85107,0.625128,269.965,1.54697
"Jun 21, 12:00 pm",1.90808,0.62524,269.965,1.59441
"Jun 21, 01:00 pm",1.83857,0.625179,269.965,1.53642
"Jun 21, 02:00 pm",1.7616,0.625606,269.965,1.47121
"Jun 21, 03:00 pm",1.58443,0.624212,269.965,1.32562
"Jun 21, 04:00 pm",0.889226,0.624298,269.965,0.743681
"Jun 21, 05:00 pm",0.26647,0.44087,269.965,0.29554
"Jun 21, 06:00 pm",0.0159048,-1,241.46,0.29554
"Jun 21, 07:00 pm",-0.00822222,-1,217.164,0.29554
"Jun 21, 08:00 pm",-0.00451013,-1,193.208,0.29554
"Jun 21, 09:00 pm",-0.00383305,-1,174.809,0.29554
"Jun 21, 10:00 pm",-0.00331185,-1,158.478,0.29554
"Jun 21, 11:00 pm",-0.00286205,-1,144.337,0.29554
"Jun 22, 12:00 am",-0.00248487,-1,131.997,0.29554
"Jun 22, 01:00 am",-0.00217075,-1,121.218,0.29554
"Jun 22, 02:00 am",-0.00193459,-1,111.68,0.29554
"Jun 22, 03:00 am",-0.00171136,-1,103.208,0.29554
"Jun 22, 04:00 am",-0.00152161,-1,95.7,0.29554
"Jun 22, 05:00 am",-0.00135922,-1,89.0158,0.29554
"Jun 22, 06:00 am",-0.00117637,-1,83.1639,0.29554
"Jun 22, 07:00 am",0.0428213,-1,187.111,0.29554
"Jun 22, 08:00 am",1.24697,0.622732,269.965,1.04522
"Jun 22, 09:00 am",1.56875,0.623885,269.965,1.31308
"Jun 22, 10:00 am",1.73226,0.625195,269.965,1.44748
"Jun 22, 11:00 am",1.80418,0.626202,269.965,1.50559
"Jun 22, 12:00 pm",1.8604,0.62515,269.965,1.55473
"Jun 22, 01:00 pm",1.78767,0.625986,269.965,1.49224
"Jun 22, 02:00 pm",1.68439,0.625709,269.965,1.40649
"Jun 22, 03:00 pm",1.479,0.62387,269.965,1.23793
"Jun 22, 04:00 pm",1.14742,0.624386,269.965,0.959604
"Jun 22, 05:00 pm",0.0203981,-1,244.643,0.29554
"Jun 22, 06:00 pm",-0.00885035,-1,217.882,0.29554
"Jun 22, 07:00 pm",-0.00442191,-1,193.991,0.29554
"Jun 22, 08:00 pm",-0.00380791,-1,175.863,0.29554
"Jun 22, 09:00 pm",-0.00328791,-1,159.644,0.29554
"Jun 22, 10:00 pm",-0.00281378,-1,145.699,0.29554
"Jun 22, 11:00 pm",-0.00247214,-1,133.5,0.29554
"Jun 23, 12:00 am",-0.0021854,-1,122.71,0.29554
"Jun 23, 01:00 am",-0.00194684,-1,113.112,0.29554
"Jun 23, 02:00 am",-0.0017453,-1,104.525,0.29554
"Jun 23, 03:00 am",-0.00155065,-1,96.867,0.29554
"Jun 23, 04:00 am",-0.00140629,-1,89.9944,0.29554
"Jun 23, 05:00 am",-0.0012383,-1,83.8724,0.29554
"Jun 23, 06:00 am",0.0163281,-1,125.483,0.29554
"Jun 23, 07:00 am",0.517807,0.378457,269.965,0.583508
"Jun 23, 08:00 am",1.33633,0.624193,269.965,1.11797
"Jun 23, 09:00 am",1.63449,0.624391,269.965,1.3672
"Jun 23, 10:00 am",1.79286,0.625968,269.965,1.49661
"Jun 23, 11:00 am",1.9029,0.625202,269.965,1.59017
"Jun 23, 12:00 pm",1.24381,0.625563,269.965,1.03861
"Jun 23, 01:00 pm",1.87428,0.624936,269.965,1.56679
"Jun 23, 02:00 pm",1.75716,0.625582,269.965,1.46754
"Jun 23, 03:00 pm",1.5787,0.624173,269.965,1.3209
"Jun 23, 04:00 pm",1.26398,0.624377,269.965,1.05714
"Jun 23, 05:00 pm",0.734439,0.624039,269.965,0.614404
"Jun 23, 06:00 pm",0.0520061,-1,266.385,0.29554
"Jun 23, 07:00 pm",0.000937887,-1,230.717,0.29554
"Jun 23, 08:00 pm",-0.00818832,-1,204.639,0.29554
"Jun 23, 09:00 pm",-0.00394054,-1,183.825,0.29554
"Jun 23, 10:00 pm",-0.00366259,-1,166.403,0.29554
"Jun 23, 11:00 pm",-0.00310651,-1,150.938,0.29554
"Jun 24, 12:00 am",-0.00268374,-1,137.628,0.29554
"Jun 24, 01:00 am",-0.00236285,-1,125.942,0.29554
"Jun 24, 02:00 am",-0.00206986,-1,115.659,0.29554
"Jun 24, 03:00 am",-0.00182557,-1,106.61,0.29554
"Jun 24, 04:00 am",-0.00161896,-1,98.6057,0.29554
"Jun 24, 05:00 am",-0.00139809,-1,91.6207,0.29554
"Jun 24, 06:00 am",0.021598,-1,146.713,0.29554
"Jun 24, 07:00 am",0.687231,0.479163,269.965,0.676459
"Jun 24, 08:00 am",1.43591,0.623495,269.965,1.20245
"Jun 24, 09:00 am",1.73296,0.625148,269.965,1.44816
"Jun 24, 10:00 am",1.88316,0.625155,269.965,1.57375
"Jun 24, 11:00 am",1.95667,0.625348,269.965,1.63481
"Jun 24, 12:00 pm",1.03196,0.624301,269.965,0.863098
"Jun 24, 01:00 pm",0.830831,0.624577,269.965,0.694568
"Jun 24, 02:00 pm",0.756546,0.624224,269.965,0.632746
"Jun 24, 03:00 pm",1.26045,0.623747,269.965,1.05508
"Jun 24, 04:00 pm",0.764183,0.624765,269.965,0.638672
"Jun 24, 05:00 pm",0.449155,0.623656,269.965,0.375895
"Jun 24, 06:00 pm",0.10504,0.100468,269.965,0.29554
"Jun 24, 07:00 pm",0.0126133,-1,239.116,0.29554
"Jun 24, 08:00 pm",-0.00882578,-1,212.516,0.29554
"Jun 24, 09:00 pm",-0.0042393,-1,188.713,0.29554
"Jun 24, 10:00 pm",-0.00374825,-1,170.952,0.29554
"Jun 24, 11:00 pm",-0.00322321,-1,154.964,0.29554
"Jun 25, 12:00 am",-0.00279124,-1,141.174,0.29554
"Jun 25, 01:00 am",-0.00242813,-1,129.109,0.29554
"Jun 25, 02:00 am",-0.00212335,-1,118.562,0.29554
"Jun 25, 03:00 am",-0.00189488,-1,109.221,0.29554
"Jun 25, 04:00 am",-0.00167775,-1,100.917,0.29554
"Jun 25, 05:00 am",-0.00147037,-1,93.6154,0.29554
"Jun 25, 06:00 am",0.0185967,-1,140.629,0.29554
"Jun 25, 07:00 am",0.0173906,-1,226.295,0.29554
"Jun 25, 08:00 am",0.468108,0.595108,269.965,0.413173
"Jun 25, 09:00 am",0.0278601,-1,249.881,0.29554
"Jun 25, 10:00 am",0.0885516,-0.389289,266.406,0.29554
"Jun 25, 11:00 am",0.0417638,-1,259.473,0.29554
"Jun 25, 12:00 pm",-0.00661232,-1,242.124,0.29554
"Jun 25, 01:00 pm",-0.00532891,-1,217.722,0.29554
"Jun 25, 02:00 pm",-0.00244126,-1,201.805,0.29554
"Jun 25, 03:00 pm",-0.00205949,-1,192.147,0.29554
"Jun 25, 04:00 pm",-0.00385021,-1,178.258,0.29554
"Jun 25, 05:00 pm",-0.00331924,-1,161.651,0.29554
"Jun 25, 06:00 pm",0.000219962,-1,155.752,0.29554
"Jun 25, 07:00 pm",-0.00293736,-1,149.125,0.29554
"Jun 25, 08:00 pm",-0.00261524,-1,135.69,0.29554
"Jun 25, 09:00 pm",-0.00227899,-1,124.464,0.29554
"Jun 25, 10:00 pm",-0.00203924,-1,114.403,0.29554
"Jun 25, 11:00 pm",-0.00181935,-1,105.431,0.29554
"Jun 26, 12:00 am",-0.00161471,-1,97.4463,0.29554
"Jun 26, 01:00 am",-0.00146136,-1,90.2906,0.29554
"Jun 26, 02:00 am",-0.00130743,-1,83.8633,0.29554
"Jun 26, 03:00 am",-0.00119537,-1,78.057,0.29554
"Jun 26, 04:00 am",-0.0010768,-1,72.8032,0.29554
"Jun 26, 05:00 am",-0.000952725,-1,68.1373,0.29554
"Jun 26, 06:00 am",0.0220954,-1,125.905,0.29554
"Jun 26, 07:00 am",0.655624,0.426728,269.965,0.678941
"Jun 26, 08:00 am",1.43143,0.623522,269.965,1.19865
"Jun 26, 09:00 am",1.73407,0.625145,269.965,1.44909
"Jun 26, 10:00 am",1.89416,0.625169,269.965,1.58293
"Jun 26, 11:00 am",1.97696,0.625397,269.965,1.65167
"Jun 26, 12:00 pm",2.04099,0.62562,269.965,1.70469
"Jun 26, 01:00 pm",1.97389,0.625444,269.965,1.649
"Jun 26, 02:00 pm",0.0349671,-1,254.812,0.29554
"Jun 26, 03:00 pm",1.65927,0.636434,269.965,1.388
"Jun 26, 04:00 pm",1.41104,0.624123,269.965,1.18061
"Jun 26, 05:00 pm",0.847517,0.624798,269.965,0.708311
"Jun 26, 06:00 pm",0.150857,0.197081,269.965,0.29554
"Jun 26, 07:00 pm",0.0137193,-1,239.905,0.29554
"Jun 26, 08:00 pm",-0.00868313,-1,213.972,0.29554
"Jun 26, 09:00 pm",-0.0043872,-1,189.768,0.29554
"Jun 26, 10:00 pm",-0.00382682,-1,171.57,0.29554
"Jun 26, 11:00 pm",-0.00329794,-1,155.229,0.29554
"Jun 27, 12:00 am",-0.0028226,-1,141.205,0.29554
"Jun 27, 01:00 am",-0.00245371,-1,129.01,0.29554
"Jun 27, 02:00 am",-0.00214484,-1,118.352,0.29554
"Jun 27, 03:00 am",-0.00188861,-1,108.985,0.29554
"Jun 27, 04:00 am",-0.00167241,-1,100.71,0.29554
"Jun 27, 05:00 am",-0.0014659,-1,93.4306,0.29554
"Jun 27, 06:00 am",0.0219781,-1,149.342,0.29554
"Jun 27, 07:00 am",0.712876,0.493619,269.965,0.691172
"Jun 27, 08:00 am",1.39345,0.623787,269.965,1.16641
"Jun 27, 09:00 am",1.7427,0.62521,269.965,1.45618
"Jun 27, 10:00 am",1.16332,0.625139,269.965,0.971924
"Jun 27, 11:00 am",1.9696,0.625091,269.965,1.64619
"Jun 27, 12:00 pm",1.33452,0.624983,269.965,1.11527
"Jun 27, 01:00 pm",1.95873,0.625136,269.965,1.637
"Jun 27, 02:00 pm",1.89626,0.625265,269.965,1.58447
"Jun 27, 03:00 pm",1.72067,0.625268,269.965,1.43765
"Jun 27, 04:00 pm",1.39068,0.624271,269.965,1.16333
"Jun 27, 05:00 pm",0.827369,0.623934,269.965,0.692269
"Jun 27, 06:00 pm",0.144513,0.183705,269.965,0.29554
"Jun 27, 07:00 pm",0.0137376,-1,239.918,0.29554
"Jun 27, 08:00 pm",-0.00864198,-1,214.072,0.29554
"Jun 27, 09:00 pm",-0.00431932,-1,190.163,0.29554
"Jun 27, 10:00 pm",-0.00378395,-1,172.213,0.29554
"Jun 27, 11:00 pm",-0.00326174,-1,156.062,0.29554
"Jun 28, 12:00 am",-0.00279345,-1,142.197,0.29554
"Jun 28, 01:00 am",-0.00245609,-1,130.06,0.29554
"Jun 28, 02:00 am",-0.00214679,-1,119.393,0.29554
"Jun 28, 03:00 am",-0.00189011,-1,110.022,0.29554
"Jun 28, 04:00 am",-0.0016737,-1,101.743,0.29554
"Jun 28, 05:00 am",-0.00146695,-1,94.4603,0.29554
"Jun 28, 06:00 am",0.0221743,-1,150.852,0.29554
"Jun 28, 07:00 am",0.691985,0.493925,269.965,0.672034
"Jun 28, 08:00 am",1.43492,0.623479,269.965,1.20165
"Jun 28, 09:00 am",1.19962,0.624876,269.965,1.00262
"Jun 28, 10:00 am",1.88688,0.624942,269.965,1.57732
"Jun 28, 11:00 am",1.95408,0.625346,269.965,1.63265
"Jun 28, 12:00 pm",2.01148,0.625527,269.965,1.68024
"Jun 28, 01:00 pm",1.93627,0.625359,269.965,1.61773
"Jun 28, 02:00 pm",1.86023,0.625212,269.965,1.55446
"Jun 28, 03:00 pm",1.683,0.625548,269.965,1.40563
"Jun 28, 04:00 pm",1.35988,0.624638,269.965,1.137
"Jun 28, 05:00 pm",0.763114,0.624874,269.965,0.637685
"Jun 28, 06:00 pm",0.12003,0.132077,269.965,0.29554
"Jun 28, 07:00 pm",0.0134732,-1,239.73,0.29554
"Jun 28, 08:00 pm",-0.00871297,-1,213.57,0.29554
"Jun 28, 09:00 pm",-0.00423393,-1,189.891,0.29554
"Jun 28, 10:00 pm",-0.00375462,-1,172.157,0.29554
"Jun 28, 11:00 pm",-0.00323165,-1,156.144,0.29554
"Jun 29, 12:00 am",-0.00279747,-1,142.33,0.29554
"Jun 29, 01:00 am",-0.00243315,-1,130.245,0.29554
"Jun 29, 02:00 am",-0.00212746,-1,119.683,0.29554
"Jun 29, 03:00 am",-0.00187403,-1,110.395,0.29554
"Jun 29, 04:00 am",-0.00165995,-1,102.188,0.29554
"Jun 29, 05:00 am",-0.00145525,-1,94.9671,0.29554
"Jun 29, 06:00 am",0.0210599,-1,148.454,0.29554
"Jun 29, 07:00 am",0.685882,0.480328,269.965,0.674393
"Jun 29, 08:00 am",1.39207,0.623774,269.965,1.16528
"Jun 29, 09:00 am",1.67988,0.625123,269.965,1.40382
"Jun 29, 10:00 am",1.82225,0.625075,269.965,1.52298
"Jun 29, 11:00 am",1.88157,0.625199,269.965,1.57234
"Jun 29, 12:00 pm",1.93756,0.625316,269.965,1.6189
"Jun 29, 01:00 pm",1.87729,0.625233,269.965,1.56868
"Jun 29, 02:00 pm",1.82353,0.625164,269.965,1.52387
"Jun 29, 03:00 pm",1.6637,0.624497,269.965,1.39146
"Jun 29, 04:00 pm",1.34517,0.624736,269.965,1.12455
"Jun 29, 05:00 pm",0.790843,0.624923,269.965,0.660819
"Jun 29, 06:00 pm",0.130126,0.153366,269.965,0.29554
"Jun 29, 07:00 pm",0.0139115,-1,240.042,0.29554
"Jun 29, 08:00 pm",-0.00864409,-1,214.154,0.29554
"Jun 29, 09:00 pm",-0.00423876,-1,190.517,0.29554
"Jun 29, 10:00 pm",-0.00374215,-1,172.832,0.29554
"Jun 29, 11:00 pm",-0.0032247,-1,156.87,0.29554
"Jun 30, 12:00 am",-0.0027913,-1,143.092,0.29554
"Jun 30, 01:00 am",-0.00245439,-1,130.965,0.29554
"Jun 30, 02:00 am",-0.00214517,-1,120.312,0.29554
"Jun 30, 03:00 am",-0.0019131,-1,110.882,0.29554
"Jun 30, 04:00 am",-0.00169321,-1,102.502,0.29554
"Jun 30, 05:00 am",-0.00146092,-1,95.1991,0.29554
"Jun 30, 06:00 am",-0.000142403,-1,91.9325,0.29554
"Jun 30, 07:00 am",0.44084,-0.190983,237.927,0.482162
"Jun 30, 08:00 am",0.604945,0.623884,269.965,0.506153
"Jun 30, 09:00 am",1.62388,0.623952,269.965,1.35912
"Jun 30, 10:00 am",0.495789,0.624715,269.965,0.414342
"Jun 30, 11:00 am",1.00214,0.623281,269.965,0.839296
"Jun 30, 12:00 pm",1.93825,0.624965,269.965,1.62024
"Jun 30, 01:00 pm",1.87057,0.625229,269.965,1.56307
"Jun 30, 02:00 pm",1.79943,0.626192,269.965,1.50165
"Jun 30, 03:00 pm",1.34652,0.624811,269.965,1.12556
"Jun 30, 04:00 pm",0.803489,0.624884,269.965,0.671425
"Jun 30, 05:00 pm",0.88028,0.623758,269.965,0.73673
"Jun 30, 06:00 pm",0.16084,0.218132,269.965,0.29554
"Jun 30, 07:00 pm",0.014154,-1,240.215,0.29554
"Jun 30, 08:00 pm",-0.00861531,-1,214.55,0.29554
"Jun 30, 09:00 pm",-0.00439119,-1,190.388,0.29554
"Jun 30, 10:00 pm",-0.00381427,-1,172.241,0.29554
"Jun 30, 11:00 pm",-0.00326156,-1,156.032,0.29554
"Jul 1, 12:00 am",-0.00279258,-1,142.172,0.29554
"Jul 1, 01:00 am",-0.00242906,-1,130.111,0.29554
"Jul 1, 02:00 am",-0.00212422,-1,119.564,0.29554
"Jul 1, 03:00 am",-0.00189547,-1,110.223,0.29554
"Jul 1, 04:00 am",-0.0017017,-1,101.853,0.29554
"Jul 1, 05:00 am",-0.00146822,-1,94.509,0.29554
"Jul 1, 06:00 am",0.0203323,-1,146.075,0.29554
"Jul 1, 07:00 am",0.689302,0.471713,269.965,0.682557
"Jul 1, 08:00 am",1.43561,0.623508,269.965,1.20218
"Jul 1, 09:00 am",1.75049,0.625318,269.965,1.46249
"Jul 1, 10:00 am",1.90409,0.625199,269.965,1.59116
"Jul 1, 11:00 am",1.99508,0.625463,269.965,1.66668
"Jul 1, 12:00 pm",2.01636,0.625557,269.965,1.68425
"Jul 1, 01:00 pm",1.91485,0.625327,269.965,1.59989
"Jul 1, 02:00 pm",1.80993,0.626394,269.965,1.51
"Jul 1, 03:00 pm",1.60024,0.624352,269.965,1.3386
"Jul 1, 04:00 pm",1.26456,0.624382,269.965,1.05762
"Jul 1, 05:00 pm",0.693888,0.623776,269.965,0.580675
"Jul 1, 06:00 pm",0.0958222,0.081031,269.965,0.29554
"Jul 1, 07:00 pm",0.0125018,-1,239.037,0.29554
"Jul 1, 08:00 pm",-0.00882117,-1,212.322,0.29554
"Jul 1, 09:00 pm",-0.00417658,-1,188.859,0.29554
"Jul 1, 10:00 pm",-0.00376253,-1,171.137,0.29554
"Jul 1, 11:00 pm",-0.00322689,-1,155.116,0.29554
"Jul 2, 12:00 am",-0.00279562,-1,141.308,0.29554
"Jul 2, 01:00 am",-0.0024316,-1,129.225,0.29554
"Jul 2, 02:00 am",-0.00212619,-1,118.664,0.29554
"Jul 2, 03:00 am",-0.00189729,-1,109.311,0.29554
"Jul 2, 04:00 am",-0.00167979,-1,100.997,0.29554
"Jul 2, 05:00 am",-0.00147211,-1,93.6862,0.29554
"Jul 2, 06:00 am",0.0155868,-1,132.719,0.29554
"Jul 2, 07:00 am",0.513257,0.078798,258.5,0.571702
"Jul 2, 08:00 am",1.27598,0.624532,269.965,1.06696
"Jul 2, 09:00 am",1.55929,0.623842,269.965,1.30523
"Jul 2, 10:00 am",1.6346,0.624508,269.965,1.36709
"Jul 2, 11:00 am",1.52627,0.623898,269.965,1.27748
"Jul 2, 12:00 pm",1.37195,0.624459,269.965,1.14737
"Jul 2, 01:00 pm",1.13279,0.624091,269.965,0.947737
"Jul 2, 02:00 pm",1.37704,0.624198,269.965,1.15203
"Jul 2, 03:00 pm",1.0466,0.624178,269.965,0.875494
"Jul 2, 04:00 pm",0.734446,0.623855,269.965,0.614562
"Jul 2, 05:00 pm",0.443263,0.62269,269.965,0.371446
"Jul 2, 06:00 pm",0.048524,-1,264.051,0.29554
"Jul 2, 07:00 pm",-0.00956725,-1,240.106,0.29554
"Jul 2, 08:00 pm",-0.00513492,-1,209.586,0.29554
"Jul 2, 09:00 pm",-0.00429544,-1,189.671,0.29554
"Jul 2, 10:00 pm",-0.00372024,-1,171.395,0.29554
"Jul 2, 11:00 pm",-0.00316955,-1,155.773,0.29554
"Jul 3, 12:00 am",-0.00276672,-1,142.123,0.29554
"Jul 3, 01:00 am",-0.00240157,-1,130.193,0.29554
"Jul 3, 02:00 am",-0.00212789,-1,119.691,0.29554
"Jul 3, 03:00 am",-0.00189844,-1,110.333,0.29554
"Jul 3, 04:00 am",-0.00168067,-1,102.016,0.29554
"Jul 3, 05:00 am",-0.00147289,-1,94.7037,0.29554
"Jul 3, 06:00 am",0.013542,-1,128.279,0.29554
"Jul 3, 07:00 am",0.440625,0.328021,269.965,0.532163
"Jul 3, 08:00 am",1.20331,0.624379,269.965,1.00638
"Jul 3, 09:00 am",1.49963,0.623621,269.965,1.25563
"Jul 3, 10:00 am",1.63287,0.624458,269.965,1.36573
"Jul 3, 11:00 am",1.76967,0.625617,269.965,1.47793
"Jul 3, 12:00 pm",1.7398,0.625362,269.965,1.45346
"Jul 3, 01:00 pm",1.59028,0.624247,269.965,1.33046
"Jul 3, 02:00 pm",1.56761,0.624036,269.965,1.31185
"Jul 3, 03:00 pm",1.35099,0.624634,269.965,1.12957
"Jul 3, 04:00 pm",1.06345,0.624393,269.965,0.889337
"Jul 3, 05:00 pm",0.61865,0.623735,269.965,0.517727
"Jul 3, 06:00 pm",0.0966704,0.0828195,269.965,0.29554
"Jul 3, 07:00 pm",0.0127501,-1,239.214,0.29554
"Jul 3, 08:00 pm",-0.00878669,-1,212.63,0.29554
"Jul 3, 09:00 pm",-0.00412606,-1,189.339,0.29554
"Jul 3, 10:00 pm",-0.00371972,-1,171.848,0.29554
"Jul 3, 11:00 pm",-0.00319343,-1,156.009,0.29554
"Jul 4, 12:00 am",-0.0027681,-1,142.351,0.29554
"Jul 4, 01:00 am",-0.00243524,-1,130.318,0.29554
"Jul 4, 02:00 am",-0.00212921,-1,119.744,0.29554
"Jul 4, 03:00 am",-0.0018997,-1,110.382,0.29554
"Jul 4, 04:00 am",-0.00168185,-1,102.06,0.29554
"Jul 4, 05:00 am",-0.00147381,-1,94.7424,0.29554
"Jul 4, 06:00 am",0.0133303,-1,127.749,0.29554
"Jul 4, 07:00 am",0.0159774,-1,199.576,0.29554
"Jul 4, 08:00 am",0.724252,0.547925,269.965,0.662563
"Jul 4, 09:00 am",1.46695,0.623428,269.965,1.22857
"Jul 4, 10:00 am",1.62684,0.624405,269.965,1.36078
"Jul 4, 11:00 am",1.67384,0.624255,269.965,1.4004
"Jul 4, 12:00 pm",1.72224,0.625183,269.965,1.43913
"Jul 4, 01:00 pm",1.6449,0.624698,269.965,1.37536
"Jul 4, 02:00 pm",1.61363,0.62438,269.965,1.34976
"Jul 4, 03:00 pm",1.434,0.623919,269.965,1.20017
"Jul 4, 04:00 pm",1.11871,0.62384,269.965,0.936262
"Jul 4, 05:00 pm",0.299126,0.509731,269.965,0.29554
"Jul 4, 06:00 pm",0.078141,0.0437471,269.965,0.29554
"Jul 4, 07:00 pm",0.0129621,-1,239.365,0.29554
"Jul 4, 08:00 pm",-0.00879216,-1,212.808,0.29554
"Jul 4, 09:00 pm",-0.00409405,-1,189.551,0.29554
"Jul 4, 10:00 pm",-0.00369795,-1,172.202,0.29554
"Jul 4, 11:00 pm",-0.00314807,-1,156.528,0.29554
"Jul 5, 12:00 am",-0.00273041,-1,143.072,0.29554
"Jul 5, 01:00 am",-0.00240438,-1,131.203,0.29554
"Jul 5, 02:00 am",-0.00212852,-1,120.697,0.29554
"Jul 5, 03:00 am",-0.00187491,-1,111.407,0.29554
"Jul 5, 04:00 am",-0.00166062,-1,103.199,0.29554
"Jul 5, 05:00 am",-0.00145583,-1,95.9766,0.29554
"Jul 5, 06:00 am",0.00943671,-1,118.585,0.29554
"Jul 5, 07:00 am",0.276742,-0.459041,264.064,0.434788
"Jul 5, 08:00 am",1.07066,0.623886,269.965,0.895981
"Jul 5, 09:00 am",1.41177,0.623752,269.965,1.18181
"Jul 5, 10:00 am",1.61745,0.624291,269.965,1.35312
"Jul 5, 11:00 am",1.85675,0.625075,269.965,1.55183
"Jul 5, 12:00 pm",1.9314,0.625288,269.965,1.61381
"Jul 5, 01:00 pm",1.87291,0.625226,269.965,1.56503
"Jul 5, 02:00 pm",1.78194,0.625914,269.965,1.48759
"Jul 5, 03:00 pm",1.61459,0.624448,269.965,1.35044
"Jul 5, 04:00 pm",1.29358,0.625013,269.965,1.08099
"Jul 5, 05:00 pm",0.74137,0.624371,269.965,0.619927
"Jul 5, 06:00 pm",0.106449,0.103439,269.965,0.29554
"Jul 5, 07:00 pm",0.0133,-1,239.606,0.29554
"Jul 5, 08:00 pm",-0.00870186,-1,213.4,0.29554
"Jul 5, 09:00 pm",-0.00414582,-1,190.066,0.29554
"Jul 5, 10:00 pm",-0.0037077,-1,172.616,0.29554
"Jul 5, 11:00 pm",-0.00318989,-1,156.815,0.29554
"Jul 6, 12:00 am",-0.00273647,-1,143.257,0.29554
"Jul 6, 01:00 am",-0.00240909,-1,131.369,0.29554
"Jul 6, 02:00 am",-0.00210748,-1,120.912,0.29554
"Jul 6, 03:00 am",-0.00188123,-1,111.649,0.29554
"Jul 6, 04:00 am",-0.00166615,-1,103.411,0.29554
"Jul 6, 05:00 am",-0.00146039,-1,96.1659,0.29554
"Jul 6, 06:00 am",0.0119632,-1,125.531,0.29554
"Jul 6, 07:00 am",0.406884,-0.188915,265.024,0.514095
"Jul 6, 08:00 am",1.20084,0.62437,269.965,1.00432
"Jul 6, 09:00 am",1.52291,0.623668,269.965,1.27505
"Jul 6, 10:00 am",1.69102,0.624976,269.965,1.41341
