"Time stamp","Field thermal power leaving in steam | (MWt)","Field timestep-averaged outlet quality","Field timestep-averaged outlet temperature | (C)","Field total mass flow rate | (kg/s)"
"Oct 17, 11:00 pm",-0.00174661,-1,107.826,0.267669
"Oct 18, 12:00 am",-0.00156298,-1,99.1982,0.267669
"Oct 18, 01:00 am",-0.00138485,-1,91.5101,0.267669
"Oct 18, 02:00 am",-0.00125296,-1,84.6157,0.267669
"Oct 18, 03:00 am",-0.00111948,-1,78.4175,0.267669
"Oct 18, 04:00 am",-0.00100348,-1,72.8733,0.267669
"Oct 18, 05:00 am",-0.000902612,-1,67.8968,0.267669
"Oct 18, 06:00 am",-0.000795963,-1,63.4742,0.267669
"Oct 18, 07:00 am",0.016209,-1,109.927,0.267669
"Oct 18, 08:00 am",0.776758,0.549654,212.377,0.642038
"Oct 18, 09:00 am",1.32559,0.63104,212.377,0.991274
"Oct 18, 10:00 am",1.4444,0.630621,212.377,1.08078
"Oct 18, 11:00 am",1.45609,0.630466,212.377,1.08976
"Oct 18, 12:00 pm",1.4694,0.630406,212.377,1.09982
"Oct 18, 01:00 pm",1.43478,0.630585,212.377,1.07363
"Oct 18, 02:00 pm",1.36819,0.631104,212.377,1.02304
"Oct 18, 03:00 pm",1.05971,0.630399,212.377,0.793145
"Oct 18, 04:00 pm",0.448671,0.6302,212.377,0.335878
"Oct 18, 05:00 pm",0.0162322,-1,193.703,0.267669
"Oct 18, 06:00 pm",-0.00562691,-1,174.245,0.267669
"Oct 18, 07:00 pm",-0.00303713,-1,155.415,0.267669
"Oct 18, 08:00 pm",-0.00247325,-1,141.894,0.267669
"Oct 18, 09:00 pm",-0.00228031,-1,129.497,0.267669
"Oct 18, 10:00 pm",-0.00198847,-1,118.459,0.267669
"Oct 18, 11:00 pm",-0.00176802,-1,108.702,0.267669
"Oct 19, 12:00 am",-0.00158137,-1,99.9696,0.267669
"Oct 19, 01:00 am",-0.00140032,-1,92.1946,0.267669
"Oct 19, 02:00 am",-0.00126637,-1,85.2251,0.267669
"Oct 19, 03:00 am",-0.00113104,-1,78.9619,0.267669
"Oct 19, 04:00 am",-0.00103275,-1,73.3015,0.267669
"Oct 19, 05:00 am",-0.000928301,-1,68.1782,0.267669
"Oct 19, 06:00 am",-0.000818287,-1,63.6292,0.267669
"Oct 19, 07:00 am",0.0165915,-1,111.158,0.267669
"Oct 19, 08:00 am",0.808086,0.527094,212.377,0.677518
"Oct 19, 09:00 am",1.35687,0.63082,212.377,1.01498
"Oct 19, 10:00 am",1.47354,0.630353,212.377,1.103
"Oct 19, 11:00 am",1.47735,0.630407,212.377,1.10577
"Oct 19, 12:00 pm",1.49133,0.630412,212.377,1.11622
"Oct 19, 01:00 pm",1.46117,0.63051,212.377,1.0935
"Oct 19, 02:00 pm",1.38863,0.630994,212.377,1.03849
"Oct 19, 03:00 pm",1.07312,0.630689,212.377,0.802852
"Oct 19, 04:00 pm",0.443216,0.63037,212.377,0.331714
"Oct 19, 05:00 pm",0.0158527,-1,193.385,0.267669
"Oct 19, 06:00 pm",-0.00566175,-1,173.794,0.267669
"Oct 19, 07:00 pm",-0.00304592,-1,154.885,0.267669
"Oct 19, 08:00 pm",-0.00248536,-1,141.295,0.267669
"Oct 19, 09:00 pm",-0.00226429,-1,128.918,0.267669
"Oct 19, 10:00 pm",-0.00199856,-1,117.885,0.267669
"Oct 19, 11:00 pm",-0.0017769,-1,108.072,0.267669
"Oct 20, 12:00 am",-0.00156704,-1,99.3638,0.267669
"Oct 20, 01:00 am",-0.00140894,-1,91.595,0.267669
"Oct 20, 02:00 am",-0.00125381,-1,84.6418,0.267669
"Oct 20, 03:00 am",-0.00111984,-1,78.443,0.267669
"Oct 20, 04:00 am",-0.00102319,-1,72.8364,0.267669
"Oct 20, 05:00 am",-0.000919881,-1,67.7604,0.267669
"Oct 20, 06:00 am",-0.00081095,-1,63.2528,0.267669
"Oct 20, 07:00 am",0.0147777,-1,105.449,0.267669
"Oct 20, 08:00 am",0.739021,0.516903,212.377,0.628671
"Oct 20, 09:00 am",1.30718,0.631086,212.377,0.977439
"Oct 20, 10:00 am",1.42673,0.630548,212.377,1.06766
"Oct 20, 11:00 am",1.43756,0.630705,212.377,1.07553
"Oct 20, 12:00 pm",1.45033,0.630651,212.377,1.08517
"Oct 20, 01:00 pm",1.42104,0.63066,212.377,1.06323
"Oct 20, 02:00 pm",1.35118,0.631194,212.377,1.01019
"Oct 20, 03:00 pm",1.03218,0.631146,212.377,0.771718
"Oct 20, 04:00 pm",0.404079,0.630975,212.377,0.302162
"Oct 20, 05:00 pm",0.0154124,-1,193.016,0.267669
"Oct 20, 06:00 pm",-0.00552354,-1,173.957,0.267669
"Oct 20, 07:00 pm",-0.00302009,-1,155.326,0.267669
"Oct 20, 08:00 pm",-0.00245191,-1,141.867,0.267669
"Oct 20, 09:00 pm",-0.00223102,-1,129.678,0.267669
"Oct 20, 10:00 pm",-0.00194893,-1,118.873,0.267669
"Oct 20, 11:00 pm",-0.00175705,-1,109.237,0.267669
"Oct 21, 12:00 am",-0.00157206,-1,100.557,0.267669
"Oct 21, 01:00 am",-0.00143412,-1,92.7,0.267669
"Oct 21, 02:00 am",-0.00127547,-1,85.6235,0.267669
"Oct 21, 03:00 am",-0.00113845,-1,79.3201,0.267669
"Oct 21, 04:00 am",-0.00103948,-1,73.6221,0.267669
"Oct 21, 05:00 am",-0.000934087,-1,68.4661,0.267669
"Oct 21, 06:00 am",-0.000823354,-1,63.8885,0.267669
"Oct 21, 07:00 am",0.0146036,-1,105.537,0.267669
"Oct 21, 08:00 am",0.738457,0.515942,212.377,0.62879
"Oct 21, 09:00 am",1.31394,0.631069,212.377,0.982521
"Oct 21, 10:00 am",1.43349,0.630511,212.377,1.07278
"Oct 21, 11:00 am",1.43985,0.630697,212.377,1.07725
"Oct 21, 12:00 pm",1.45324,0.630473,212.377,1.08761
"Oct 21, 01:00 pm",1.42683,0.630623,212.377,1.06762
"Oct 21, 02:00 pm",1.34827,0.631213,212.377,1.00799
"Oct 21, 03:00 pm",1.02976,0.630337,212.377,0.770788
"Oct 21, 04:00 pm",0.393389,0.630531,212.377,0.294353
"Oct 21, 05:00 pm",0.0149559,-1,192.633,0.267669
"Oct 21, 06:00 pm",-0.00554442,-1,173.497,0.267669
"Oct 21, 07:00 pm",-0.00308113,-1,154.647,0.267669
"Oct 21, 08:00 pm",-0.00253399,-1,140.781,0.267669
"Oct 21, 09:00 pm",-0.00229572,-1,128.209,0.267669
"Oct 21, 10:00 pm",-0.00200349,-1,117.087,0.267669
"Oct 21, 11:00 pm",-0.00175837,-1,107.32,0.267669
"Oct 22, 12:00 am",-0.00157286,-1,98.6349,0.267669
"Oct 22, 01:00 am",-0.00141423,-1,90.8327,0.267669
"Oct 22, 02:00 am",-0.00125815,-1,83.8536,0.267669
"Oct 22, 03:00 am",-0.00112369,-1,77.6322,0.267669
"Oct 22, 04:00 am",-0.00102655,-1,72.0058,0.267669
"Oct 22, 05:00 am",-0.000922819,-1,66.9125,0.267669
"Oct 22, 06:00 am",-0.000813526,-1,62.3898,0.267669
"Oct 22, 07:00 am",0.013799,-1,101.697,0.267669
"Oct 22, 08:00 am",0.72839,0.499484,212.377,0.630645
"Oct 22, 09:00 am",1.31266,0.63107,212.377,0.981563
"Oct 22, 10:00 am",1.42766,0.630545,212.377,1.06836
"Oct 22, 11:00 am",1.43734,0.630558,212.377,1.07559
"Oct 22, 12:00 pm",1.4529,0.630473,212.377,1.08736
"Oct 22, 01:00 pm",1.43283,0.630586,212.377,1.07217
"Oct 22, 02:00 pm",1.35414,0.631181,212.377,1.01242
"Oct 22, 03:00 pm",1.03077,0.630325,212.377,0.771558
"Oct 22, 04:00 pm",0.382799,0.630852,212.377,0.286299
"Oct 22, 05:00 pm",0.0147971,-1,192.5,0.267669
"Oct 22, 06:00 pm",-0.00551375,-1,173.482,0.267669
"Oct 22, 07:00 pm",-0.00307919,-1,154.682,0.267669
"Oct 22, 08:00 pm",-0.00253619,-1,140.805,0.267669
"Oct 22, 09:00 pm",-0.00229591,-1,128.229,0.267669
"Oct 22, 10:00 pm",-0.002004,-1,117.106,0.267669
"Oct 22, 11:00 pm",-0.00178115,-1,107.267,0.267669
"Oct 23, 12:00 am",-0.00157074,-1,98.5354,0.267669
"Oct 23, 01:00 am",-0.0014121,-1,90.747,0.267669
"Oct 23, 02:00 am",-0.00125655,-1,83.777,0.267669
"Oct 23, 03:00 am",-0.00114193,-1,77.5026,0.267669
"Oct 23, 04:00 am",-0.00102336,-1,71.8433,0.267669
"Oct 23, 05:00 am",-0.000919784,-1,66.7685,0.267669
"Oct 23, 06:00 am",-0.00081106,-1,62.2598,0.267669
"Oct 23, 07:00 am",0.0141245,-1,102.536,0.267669
"Oct 23, 08:00 am",0.743683,0.507345,212.377,0.638026
"Oct 23, 09:00 am",1.3297,0.631017,212.377,0.994381
"Oct 23, 10:00 am",1.43981,0.630642,212.377,1.07731
"Oct 23, 11:00 am",1.41928,0.630658,212.377,1.06192
"Oct 23, 12:00 pm",1.42771,0.630598,212.377,1.06831
"Oct 23, 01:00 pm",1.4002,0.630909,212.377,1.04727
"Oct 23, 02:00 pm",1.32828,0.631291,212.377,0.992934
"Oct 23, 03:00 pm",0.996441,0.630689,212.377,0.745476
"Oct 23, 04:00 pm",0.347924,0.611147,212.377,0.267669
"Oct 23, 05:00 pm",0.0142738,-1,192.061,0.267669
"Oct 23, 06:00 pm",-0.00549669,-1,173.135,0.267669
"Oct 23, 07:00 pm",-0.00308885,-1,154.303,0.267669
"Oct 23, 08:00 pm",-0.00252857,-1,140.404,0.267669
"Oct 23, 09:00 pm",-0.00228538,-1,127.882,0.267669
"Oct 23, 10:00 pm",-0.0019731,-1,116.875,0.267669
"Oct 23, 11:00 pm",-0.00175486,-1,107.187,0.267669
"Oct 24, 12:00 am",-0.00154867,-1,98.5814,0.267669
"Oct 24, 01:00 am",-0.00137234,-1,90.9652,0.267669
"Oct 24, 02:00 am",-0.00122224,-1,84.1926,0.267669
"Oct 24, 03:00 am",-0.00111227,-1,78.0868,0.267669
"Oct 24, 04:00 am",-0.000997497,-1,72.5749,0.267669
"Oct 24, 05:00 am",-0.000897189,-1,67.6287,0.267669
"Oct 24, 06:00 am",-0.000809464,-1,63.1761,0.267669
"Oct 24, 07:00 am",0.0120646,-1,97.3411,0.267669
"Oct 24, 08:00 am",0.654844,0.463607,212.377,0.591585
"Oct 24, 09:00 am",1.2574,0.631663,212.377,0.939444
"Oct 24, 10:00 am",1.36768,0.631006,212.377,1.0228
"Oct 24, 11:00 am",1.37855,0.630998,212.377,1.03095
"Oct 24, 12:00 pm",1.38468,0.630971,212.377,1.03557
"Oct 24, 01:00 pm",1.35882,0.631127,212.377,1.016
"Oct 24, 02:00 pm",1.2902,0.630604,212.377,0.965398
"Oct 24, 03:00 pm",0.956004,0.631001,212.377,0.714904
"Oct 24, 04:00 pm",0.313972,0.544028,212.377,0.267669
"Oct 24, 05:00 pm",0.01397,-1,191.806,0.267669
"Oct 24, 06:00 pm",-0.00551928,-1,172.771,0.267669
"Oct 24, 07:00 pm",-0.00312923,-1,153.805,0.267669
"Oct 24, 08:00 pm",-0.00253956,-1,139.77,0.267669
"Oct 24, 09:00 pm",-0.00229271,-1,127.202,0.267669
"Oct 24, 10:00 pm",-0.00197981,-1,116.155,0.267669
"Oct 24, 11:00 pm",-0.00176041,-1,106.433,0.267669
"Oct 25, 12:00 am",-0.0015534,-1,97.7984,0.267669
"Oct 25, 01:00 am",-0.0013764,-1,90.1576,0.267669
"Oct 25, 02:00 am",-0.00124592,-1,83.3014,0.267669
"Oct 25, 03:00 am",-0.00111333,-1,77.1365,0.267669
"Oct 25, 04:00 am",-0.000998161,-1,71.6214,0.267669
"Oct 25, 05:00 am",-0.000897972,-1,66.6702,0.267669
"Oct 25, 06:00 am",-0.000810084,-1,62.2134,0.267669
"Oct 25, 07:00 am",0.00976481,-1,89.5403,0.267669
"Oct 25, 08:00 am",0.547432,0.0850857,207.987,0.532946
"Oct 25, 09:00 am",1.17612,0.630771,212.377,0.879814
"Oct 25, 10:00 am",1.29279,0.630379,212.377,0.967648
"Oct 25, 11:00 am",1.31114,0.631282,212.377,0.980132
"Oct 25, 12:00 pm",1.31741,0.631272,212.377,0.98483
"Oct 25, 01:00 pm",1.29305,0.630456,212.377,0.967732
"Oct 25, 02:00 pm",1.26363,0.631683,212.377,0.944076
"Oct 25, 03:00 pm",0.934141,0.6311,212.377,0.698455
"Oct 25, 04:00 pm",0.294598,0.505727,212.377,0.267669
"Oct 25, 05:00 pm",0.0136652,-1,191.55,0.267669
"Oct 25, 06:00 pm",-0.00559872,-1,172.235,0.267669
"Oct 25, 07:00 pm",-0.00316203,-1,153.028,0.267669
"Oct 25, 08:00 pm",-0.00259423,-1,138.745,0.267669
"Oct 25, 09:00 pm",-0.00236139,-1,125.839,0.267669
"Oct 25, 10:00 pm",-0.00206039,-1,114.384,0.267669
"Oct 25, 11:00 pm",-0.00182827,-1,104.266,0.267669
"Oct 26, 12:00 am",-0.0016107,-1,95.2991,0.267669
"Oct 26, 01:00 am",-0.00142537,-1,87.3744,0.267669
"Oct 26, 02:00 am",-0.00128819,-1,80.2738,0.267669
"Oct 26, 03:00 am",-0.0011499,-1,73.8976,0.267669
"Oct 26, 04:00 am",-0.00102999,-1,68.199,0.267669
"Oct 26, 05:00 am",-0.000944626,-1,63.0291,0.267669
"Oct 26, 06:00 am",-0.000851185,-1,58.3362,0.267669
"Oct 26, 07:00 am",0.0112372,-1,89.9824,0.267669
"Oct 26, 08:00 am",0.608202,0.431288,212.377,0.572056
"Oct 26, 09:00 am",1.22724,0.630923,212.377,0.917867
"Oct 26, 10:00 am",1.3393,0.631104,212.377,1.00144
"Oct 26, 11:00 am",1.35648,0.631076,212.377,1.01433
"Oct 26, 12:00 pm",1.37305,0.630991,212.377,1.02684
"Oct 26, 01:00 pm",1.36275,0.631063,212.377,1.01903
"Oct 26, 02:00 pm",1.28638,0.630723,212.377,0.962377
"Oct 26, 03:00 pm",0.958595,0.630931,212.377,0.716913
"Oct 26, 04:00 pm",0.302172,0.520701,212.377,0.267669
"Oct 26, 05:00 pm",0.0127414,-1,190.775,0.267669
"Oct 26, 06:00 pm",-0.00572389,-1,170.957,0.267669
"Oct 26, 07:00 pm",-0.00324912,-1,151.32,0.267669
"Oct 26, 08:00 pm",-0.00267472,-1,136.567,0.267669
"Oct 26, 09:00 pm",-0.00239919,-1,123.359,0.267669
"Oct 26, 10:00 pm",-0.00209258,-1,111.713,0.267669
"Oct 26, 11:00 pm",-0.0018329,-1,101.5,0.267669
"Oct 27, 12:00 am",-0.00163618,-1,92.4401,0.267669
"Oct 27, 01:00 am",-0.00144752,-1,84.3821,0.267669
"Oct 27, 02:00 am",-0.00130708,-1,77.1698,0.267669
"Oct 27, 03:00 am",-0.00116634,-1,70.6969,0.267669
"Oct 27, 04:00 am",-0.00104429,-1,64.9142,0.267669
"Oct 27, 05:00 am",-0.000938345,-1,59.7297,0.267669
"Oct 27, 06:00 am",-0.000827262,-1,55.1252,0.267669
"Oct 27, 07:00 am",0.0119536,-1,88.9784,0.267669
"Oct 27, 08:00 am",0.667851,0.447989,212.377,0.612308
"Oct 27, 09:00 am",1.30349,0.631026,212.377,0.974764
"Oct 27, 10:00 am",1.40277,0.630667,212.377,1.04955
"Oct 27, 11:00 am",1.37126,0.631038,212.377,1.02543
"Oct 27, 12:00 pm",1.09524,0.630964,212.377,0.819081
"Oct 27, 01:00 pm",1.35771,0.630966,212.377,1.0154
"Oct 27, 02:00 pm",1.30993,0.63131,212.377,0.979188
"Oct 27, 03:00 pm",0.608398,0.631284,212.377,0.454761
"Oct 27, 04:00 pm",0.110315,0.141417,212.377,0.267669
"Oct 27, 05:00 pm",0.0119567,-1,190.115,0.267669
"Oct 27, 06:00 pm",-0.00594884,-1,169.45,0.267669
"Oct 27, 07:00 pm",-0.00305385,-1,149.988,0.267669
"Oct 27, 08:00 pm",-0.00253581,-1,136.201,0.267669
"Oct 27, 09:00 pm",-0.00228148,-1,123.606,0.267669
"Oct 27, 10:00 pm",-0.00196225,-1,112.635,0.267669
"Oct 27, 11:00 pm",-0.00172587,-1,103.046,0.267669
"Oct 28, 12:00 am",-0.00154526,-1,94.5071,0.267669
"Oct 28, 01:00 am",-0.00136982,-1,86.8964,0.267669
"Oct 28, 02:00 am",-0.00121997,-1,80.131,0.267669
"Oct 28, 03:00 am",-0.00109086,-1,74.0922,0.267669
"Oct 28, 04:00 am",-0.000978767,-1,68.6846,0.267669
"Oct 28, 05:00 am",-0.000880962,-1,63.8277,0.267669
"Oct 28, 06:00 am",-0.000795163,-1,59.4538,0.267669
"Oct 28, 07:00 am",0.00447804,-1,71.0524,0.267669
"Oct 28, 08:00 am",0.255441,0.233512,212.377,0.313338
"Oct 28, 09:00 am",0.476012,0.629566,212.377,0.356666
"Oct 28, 10:00 am",0.847595,0.630583,212.377,0.634202
"Oct 28, 11:00 am",0.743989,0.630277,212.377,0.556914
"Oct 28, 12:00 pm",1.00289,0.630202,212.377,0.750818
"Oct 28, 01:00 pm",0.877998,0.630743,212.377,0.656804
"Oct 28, 02:00 pm",0.818775,0.630798,212.377,0.612449
"Oct 28, 03:00 pm",0.530543,0.630859,212.377,0.396802
"Oct 28, 04:00 pm",0.198311,0.315376,212.377,0.267669
"Oct 28, 05:00 pm",0.013011,-1,191.001,0.267669
"Oct 28, 06:00 pm",-0.00573032,-1,171.178,0.267669
"Oct 28, 07:00 pm",-0.00311274,-1,151.898,0.267669
"Oct 28, 08:00 pm",-0.00253715,-1,137.933,0.267669
"Oct 28, 09:00 pm",-0.00229724,-1,125.328,0.267669
"Oct 28, 10:00 pm",-0.00198054,-1,114.263,0.267669
"Oct 28, 11:00 pm",-0.00176188,-1,104.529,0.267669
"Oct 29, 12:00 am",-0.00157621,-1,95.8159,0.267669
"Oct 29, 01:00 am",-0.00139604,-1,88.0577,0.267669
"Oct 29, 02:00 am",-0.00126277,-1,81.1027,0.267669
"Oct 29, 03:00 am",-0.001128,-1,74.8521,0.267669
"Oct 29, 04:00 am",-0.00103013,-1,69.2029,0.267669
"Oct 29, 05:00 am",-0.000926056,-1,64.0894,0.267669
"Oct 29, 06:00 am",-0.000834648,-1,59.4921,0.267669
"Oct 29, 07:00 am",0.00850748,-1,83.0297,0.267669
"Oct 29, 08:00 am",0.548679,0.085023,207.973,0.478803
"Oct 29, 09:00 am",1.21879,0.631823,212.377,0.910392
"Oct 29, 10:00 am",1.32903,0.631171,212.377,0.993658
"Oct 29, 11:00 am",1.3455,0.631155,212.377,1.006
"Oct 29, 12:00 pm",0.972183,0.630904,212.377,0.727103
"Oct 29, 01:00 pm",0.931362,0.630902,212.377,0.696572
"Oct 29, 02:00 pm",0.817634,0.630872,212.377,0.611532
"Oct 29, 03:00 pm",0.851094,0.630841,212.377,0.636587
"Oct 29, 04:00 pm",0.107919,0.13668,212.377,0.267669
"Oct 29, 05:00 pm",0.0121844,-1,190.307,0.267669
"Oct 29, 06:00 pm",-0.00594146,-1,169.685,0.267669
"Oct 29, 07:00 pm",-0.00305848,-1,150.207,0.267669
"Oct 29, 08:00 pm",-0.00254089,-1,136.401,0.267669
"Oct 29, 09:00 pm",-0.00228655,-1,123.778,0.267669
"Oct 29, 10:00 pm",-0.00196601,-1,112.785,0.267669
"Oct 29, 11:00 pm",-0.00172911,-1,103.178,0.267669
"Oct 30, 12:00 am",-0.00152658,-1,94.6901,0.267669
"Oct 30, 01:00 am",-0.0013744,-1,87.1094,0.267669
"Oct 30, 02:00 am",-0.00122422,-1,80.3185,0.267669
"Oct 30, 03:00 am",-0.00109432,-1,74.26,0.267669
"Oct 30, 04:00 am",-0.00100093,-1,68.7759,0.267669
"Oct 30, 05:00 am",-0.000919137,-1,63.7491,0.267669
"Oct 30, 06:00 am",-0.000828702,-1,59.184,0.267669
"Oct 30, 07:00 am",0.00412249,-1,69.6436,0.267669
"Oct 30, 08:00 am",0.0211147,-1,142.707,0.267669
"Oct 30, 09:00 am",0.687675,0.600661,212.377,0.53635
"Oct 30, 10:00 am",0.542611,0.630564,212.377,0.405997
"Oct 30, 11:00 am",0.7354,0.630505,212.377,0.550306
"Oct 30, 12:00 pm",0.607654,0.630645,212.377,0.454616
"Oct 30, 01:00 pm",0.542295,0.630426,212.377,0.40584
"Oct 30, 02:00 pm",0.864615,0.630502,212.377,0.647012
"Oct 30, 03:00 pm",0.472383,0.629804,212.377,0.353828
"Oct 30, 04:00 pm",0.0751338,0.0718667,212.377,0.267669
"Oct 30, 05:00 pm",0.0111514,-1,189.438,0.267669
"Oct 30, 06:00 pm",-0.00612311,-1,168.036,0.267669
"Oct 30, 07:00 pm",-0.00298735,-1,148.595,0.267669
"Oct 30, 08:00 pm",-0.00250669,-1,135.031,0.267669
"Oct 30, 09:00 pm",-0.00227906,-1,122.487,0.267669
"Oct 30, 10:00 pm",-0.00198128,-1,111.461,0.267669
"Oct 30, 11:00 pm",-0.00174299,-1,101.77,0.267669
"Oct 31, 12:00 am",-0.00153805,-1,93.2129,0.267669
"Oct 31, 01:00 am",-0.00138436,-1,85.5732,0.267669
"Oct 31, 02:00 am",-0.00123281,-1,78.7313,0.267669
"Oct 31, 03:00 am",-0.00112138,-1,72.568,0.267669
"Oct 31, 04:00 am",-0.00100556,-1,67.0057,0.267669
"Oct 31, 05:00 am",-0.00090427,-1,62.0156,0.267669
"Oct 31, 06:00 am",-0.00081573,-1,57.5245,0.267669
"Oct 31, 07:00 am",0.00272629,-1,63.8419,0.267669
"Oct 31, 08:00 am",0.206652,-0.458705,186.658,0.302006
"Oct 31, 09:00 am",0.405435,0.629935,212.377,0.303623
"Oct 31, 10:00 am",0.634657,0.630016,212.377,0.475242
"Oct 31, 11:00 am",0.748389,0.630229,212.377,0.560246
"Oct 31, 12:00 pm",0.476513,0.629909,212.377,0.356868
"Oct 31, 01:00 pm",0.391699,0.629549,212.377,0.293496
"Oct 31, 02:00 pm",0.509925,0.62993,212.377,0.381882
"Oct 31, 03:00 pm",0.555655,0.631255,212.377,0.415352
"Oct 31, 04:00 pm",0.0232232,-1,199.538,0.267669
"Oct 31, 05:00 pm",-0.00628937,-1,178.722,0.267669
"Oct 31, 06:00 pm",-0.00343366,-1,156.597,0.267669
"Oct 31, 07:00 pm",-0.00265808,-1,141.903,0.267669
"Oct 31, 08:00 pm",-0.00242555,-1,128.62,0.267669
"Oct 31, 09:00 pm",-0.00207654,-1,116.992,0.267669
"Oct 31, 10:00 pm",-0.00179725,-1,106.95,0.267669
"Oct 31, 11:00 pm",-0.00160644,-1,98.0741,0.267669
"Nov 1, 12:00 am",-0.00142179,-1,90.1726,0.267669
"Nov 1, 01:00 am",-0.00128482,-1,83.0951,0.267669
"Nov 1, 02:00 am",-0.00114705,-1,76.7384,0.267669
"Nov 1, 03:00 am",-0.00104673,-1,70.9967,0.267669
"Nov 1, 04:00 am",-0.000940536,-1,65.8023,0.267669
"Nov 1, 05:00 am",-0.000865772,-1,61.0768,0.267669
"Nov 1, 06:00 am",-0.000781977,-1,56.7749,0.267669
"Nov 1, 07:00 am",0.000579644,-1,56.7461,0.267669
"Nov 1, 08:00 am",0.0259997,-1,135.342,0.267669
"Nov 1, 09:00 am",1.14609,0.642017,212.377,0.852046
"Nov 1, 10:00 am",1.27328,0.631174,212.377,0.951968
"Nov 1, 11:00 am",1.28409,0.630778,212.377,0.960587
"Nov 1, 12:00 pm",1.28653,0.630687,212.377,0.962536
"Nov 1, 01:00 pm",1.26954,0.631405,212.377,0.948859
"Nov 1, 02:00 pm",1.21593,0.63121,212.377,0.909038
"Nov 1, 03:00 pm",0.0536776,0.0294498,212.377,0.267669
"Nov 1, 04:00 pm",0.0156089,-1,193.181,0.267669
"Nov 1, 05:00 pm",-0.00637783,-1,171.464,0.267669
"Nov 1, 06:00 pm",-0.00299661,-1,151.047,0.267669
"Nov 1, 07:00 pm",-0.00256575,-1,137.393,0.267669
"Nov 1, 08:00 pm",-0.00234047,-1,124.503,0.267669
"Nov 1, 09:00 pm",-0.00200182,-1,113.296,0.267669
"Nov 1, 10:00 pm",-0.00176173,-1,103.509,0.267669
"Nov 1, 11:00 pm",-0.00155382,-1,94.8651,0.267669
"Nov 2, 12:00 am",-0.00137689,-1,87.2166,0.267669
"Nov 2, 01:00 am",-0.00122625,-1,80.416,0.267669
"Nov 2, 02:00 am",-0.00111579,-1,74.2861,0.267669
"Nov 2, 03:00 am",-0.00100061,-1,68.7532,0.267669
"Nov 2, 04:00 am",-0.000918629,-1,63.7307,0.267669
"Nov 2, 05:00 am",-0.000828437,-1,59.1671,0.267669
"Nov 2, 06:00 am",-0.000748795,-1,55.0533,0.267669
"Nov 2, 07:00 am",0.00423871,-1,66.0488,0.267669
"Nov 2, 08:00 am",0.0147876,-1,121.026,0.267669
"Nov 2, 09:00 am",0.660025,0.538612,212.377,0.554904
"Nov 2, 10:00 am",1.02595,0.629955,212.377,0.76835
"Nov 2, 11:00 am",1.26369,0.631486,212.377,0.944381
"Nov 2, 12:00 pm",0.868672,0.631032,212.377,0.649562
"Nov 2, 01:00 pm",0.632849,0.630528,212.377,0.473545
"Nov 2, 02:00 pm",0.17555,0.270381,212.377,0.267669
"Nov 2, 03:00 pm",0.0785354,0.0785913,212.377,0.267669
"Nov 2, 04:00 pm",0.0149626,-1,192.639,0.267669
"Nov 2, 05:00 pm",-0.00613179,-1,171.818,0.267669
"Nov 2, 06:00 pm",-0.00309685,-1,151.445,0.267669
"Nov 2, 07:00 pm",-0.00256486,-1,137.574,0.267669
"Nov 2, 08:00 pm",-0.00231817,-1,124.786,0.267669
"Nov 2, 09:00 pm",-0.00201108,-1,113.592,0.267669
"Nov 2, 10:00 pm",-0.00179021,-1,103.698,0.267669
"Nov 2, 11:00 pm",-0.00157825,-1,94.913,0.267669
"Nov 3, 12:00 am",-0.00139763,-1,87.1461,0.267669
"Nov 3, 01:00 am",-0.00126435,-1,80.1809,0.267669
"Nov 3, 02:00 am",-0.00112929,-1,73.9219,0.267669
"Nov 3, 03:00 am",-0.00101208,-1,68.325,0.267669
"Nov 3, 04:00 am",-0.000928907,-1,63.2441,0.267669
"Nov 3, 05:00 am",-0.00083739,-1,58.6295,0.267669
"Nov 3, 06:00 am",-0.000756708,-1,54.4707,0.267669
"Nov 3, 07:00 am",-0.000540371,-1,51.1511,0.267669
"Nov 3, 08:00 am",0.00727065,-1,71.7256,0.267669
"Nov 3, 09:00 am",0.0135462,-1,130.584,0.267669
"Nov 3, 10:00 am",0.0106531,-1,191.611,0.267669
"Nov 3, 11:00 am",0.0711013,0.0638948,212.377,0.267669
"Nov 3, 12:00 pm",0.0408464,0.0040836,212.377,0.267669
"Nov 3, 01:00 pm",0.0224653,-1,198.907,0.267669
"Nov 3, 02:00 pm",-0.00633247,-1,178.035,0.267669
"Nov 3, 03:00 pm",-0.00295368,-1,157.326,0.267669
"Nov 3, 04:00 pm",-0.000401789,-1,150.209,0.267669
"Nov 3, 05:00 pm",-0.00268686,-1,141.706,0.267669
"Nov 3, 06:00 pm",-0.00240482,-1,128.081,0.267669
"Nov 3, 07:00 pm",-0.00205667,-1,116.628,0.267669
"Nov 3, 08:00 pm",-0.00181575,-1,106.548,0.267669
"Nov 3, 09:00 pm",-0.00161773,-1,97.5966,0.267669
"Nov 3, 10:00 pm",-0.0014321,-1,89.6379,0.267669
"Nov 3, 11:00 pm",-0.0012938,-1,82.5083,0.267669
"Nov 4, 12:00 am",-0.00117457,-1,76.0456,0.267669
"Nov 4, 01:00 am",-0.00107089,-1,70.1648,0.267669
"Nov 4, 02:00 am",-0.000961485,-1,64.8509,0.267669
