"Time stamp"	Field thermal power leaving in steam | (MWt)	Field timestep-averaged outlet quality	Field timestep-averaged outlet temperature | (C)	Field total mass flow rate | (kg/s)
"Jun 24 09:00 am"	1.76618	0.605991	212.377	1.08166
"Jun 24 10:00 am"	1.91617	0.605899	212.377	1.17366
"Jun 24 11:00 am"	1.98963	0.605988	212.377	1.21854
"Jun 24 12:00 pm"	1.06314	0.606275	212.377	0.650845
"Jun 24 01:00 pm"	0.862803	0.605696	212.377	0.528544
"Jun 24 02:00 pm"	0.788749	0.60517	212.377	0.48347
"Jun 24 03:00 pm"	1.29387	0.605561	212.377	0.792766
"Jun 24 04:00 pm"	0.795993	0.605882	212.377	0.487508
"Jun 24 05:00 pm"	0.480996	0.605326	212.377	0.294769
"Jun 24 06:00 pm"	0.160038	0.126639	212.377	0.220082
"Jun 24 07:00 pm"	0.0790002	-1	183.641	0.220082
"Jun 24 08:00 pm"	-0.00801066	-1	150.434	0.220082
"Jun 24 09:00 pm"	-0.00308995	-1	119.333	0.220082
"Jun 24 10:00 pm"	-0.00084603	-1	110.382	0.220082
"Jun 24 11:00 pm"	-0.00124042	-1	103.653	0.220082
"Jun 25 12:00 am"	-0.00120352	-1	95.5594	0.220082
"Jun 25 01:00 am"	-0.000997869	-1	88.6704	0.220082
"Jun 25 02:00 am"	-0.000898584	-1	82.6685	0.220082
"Jun 25 03:00 am"	-0.000827119	-1	77.1693	0.220082
"Jun 25 04:00 am"	-0.000740965	-1	72.1943	0.220082
"Jun 25 05:00 am"	-0.000652331	-1	67.7874	0.220082
"Jun 25 06:00 am"	0.0142873	-1	117.46	0.220082
"Jun 25 07:00 am"	0.101597	-0.555382	211.077	0.220082
"Jun 25 08:00 am"	0.534805	0.605432	212.377	0.327706
"Jun 25 09:00 am"	0.0938629	-1	198.817	0.220082
"Jun 25 10:00 am"	0.0929915	0.0803931	212.377	0.220082
"Jun 25 11:00 am"	0.1018	-1	206.815	0.220082
"Jun 25 12:00 pm"	-0.00507804	-1	189.16	0.220082
"Jun 25 01:00 pm"	-0.00416573	-1	158.465	0.220082
"Jun 25 02:00 pm"	-9.84744e-06	-1	149.268	0.220082
"Jun 25 03:00 pm"	-0.00030198	-1	148.913	0.220082
"Jun 25 04:00 pm"	-0.00198994	-1	140.718	0.220082
"Jun 25 05:00 pm"	-0.00173726	-1	128.683	0.220082
"Jun 25 06:00 pm"	0.00080275	-1	126.841	0.220082
"Jun 25 07:00 pm"	-0.00155904	-1	124.176	0.220082
"Jun 25 08:00 pm"	-0.00153789	-1	113.652	0.220082
"Jun 25 09:00 pm"	-0.00130278	-1	104.759	0.220082
"Jun 25 10:00 pm"	-0.00117773	-1	96.9036	0.220082
"Jun 25 11:00 pm"	-0.00106822	-1	89.7572	0.220082
"Jun 26 12:00 am"	-0.000949977	-1	83.3525	0.220082
"Jun 26 01:00 am"	-0.0008657	-1	77.5803	0.220082
"Jun 26 02:00 am"	-0.000777181	-1	72.3632	0.220082
"Jun 26 03:00 am"	-0.00071452	-1	67.621	0.220082
"Jun 26 04:00 am"	-0.000644627	-1	63.3096	0.220082
"Jun 26 05:00 am"	-0.00056814	-1	59.4774	0.220082
"Jun 26 06:00 am"	0.0166782	-1	118.002	0.220082
"Jun 26 07:00 am"	0.822676	0.547673	212.377	0.545685
"Jun 26 08:00 am"	1.46491	0.605046	212.377	0.898115
"Jun 26 09:00 am"	1.76768	0.605993	212.377	1.08258
"Jun 26 10:00 am"	1.92747	0.605896	212.377	1.18059
"Jun 26 11:00 am"	2.01014	0.606004	212.377	1.23108
"Jun 26 12:00 pm"	2.07407	0.606086	212.377	1.27012
"Jun 26 01:00 pm"	2.00681	0.606049	212.377	1.22898
"Jun 26 02:00 pm"	0.100021	-1	205.029	0.220082
"Jun 26 03:00 pm"	1.66039	0.613856	212.377	1.04591
"Jun 26 04:00 pm"	1.44325	0.605478	212.377	0.884392
"Jun 26 05:00 pm"	0.879321	0.605771	212.377	0.538616
"Jun 26 06:00 pm"	0.199286	0.221006	212.377	0.220082
"Jun 26 07:00 pm"	0.0804943	-1	185.177	0.220082
"Jun 26 08:00 pm"	-0.00768054	-1	153.678	0.220082
"Jun 26 09:00 pm"	-0.00326288	-1	122.463	0.220082
"Jun 26 10:00 pm"	-0.000960361	-1	112.504	0.220082
"Jun 26 11:00 pm"	-0.00129632	-1	105.33	0.220082
"Jun 27 12:00 am"	-0.00124837	-1	96.9196	0.220082
"Jun 27 01:00 am"	-0.00103729	-1	89.7576	0.220082
"Jun 27 02:00 am"	-0.000930862	-1	83.5302	0.220082
"Jun 27 03:00 am"	-0.000839609	-1	77.8977	0.220082
"Jun 27 04:00 am"	-0.000751821	-1	72.8494	0.220082
"Jun 27 05:00 am"	-0.000661885	-1	68.3772	0.220082
"Jun 27 06:00 am"	0.0167864	-1	126.876	0.220082
"Jun 27 07:00 am"	0.850746	0.573611	212.377	0.551604
"Jun 27 08:00 am"	1.42686	0.605155	212.377	0.87467
"Jun 27 09:00 am"	1.77618	0.606046	212.377	1.08772
"Jun 27 10:00 am"	1.1953	0.606021	212.377	0.731972
"Jun 27 11:00 am"	2.00351	0.605749	212.377	1.22738
"Jun 27 12:00 pm"	1.36637	0.606011	212.377	0.836755
"Jun 27 01:00 pm"	1.99222	0.605802	212.377	1.22039
"Jun 27 02:00 pm"	1.92896	0.605984	212.377	1.18138
"Jun 27 03:00 pm"	1.75323	0.606079	212.377	1.07362
"Jun 27 04:00 pm"	1.42297	0.605611	212.377	0.871829
"Jun 27 05:00 pm"	0.859032	0.606011	212.377	0.526041
"Jun 27 06:00 pm"	0.19325	0.206493	212.377	0.220082
"Jun 27 07:00 pm"	0.0804919	-1	185.175	0.220082
"Jun 27 08:00 pm"	-0.00767987	-1	153.675	0.220082
"Jun 27 09:00 pm"	-0.00322465	-1	122.592	0.220082
"Jun 27 10:00 pm"	-0.000920969	-1	112.911	0.220082
"Jun 27 11:00 pm"	-0.00127111	-1	105.932	0.220082
"Jun 28 12:00 am"	-0.00122569	-1	97.6741	0.220082
"Jun 28 01:00 am"	-0.00103395	-1	90.5884	0.220082
"Jun 28 02:00 am"	-0.000928522	-1	84.3783	0.220082
"Jun 28 03:00 am"	-0.000837394	-1	78.7615	0.220082
"Jun 28 04:00 am"	-0.00074988	-1	73.7274	0.220082
"Jun 28 05:00 am"	-0.000660204	-1	69.2674	0.220082
"Jun 28 06:00 am"	0.01693	-1	128.257	0.220082
"Jun 28 07:00 am"	0.82949	0.575604	212.377	0.53727
"Jun 28 08:00 am"	1.46823	0.605037	212.377	0.900159
"Jun 28 09:00 am"	1.23191	0.605845	212.377	0.754552
"Jun 28 10:00 am"	1.92043	0.60571	212.377	1.17653
"Jun 28 11:00 am"	1.98685	0.605994	212.377	1.21683
"Jun 28 12:00 pm"	2.04416	0.606058	212.377	1.25184
"Jun 28 01:00 pm"	1.96877	0.606019	212.377	1.20572
"Jun 28 02:00 pm"	1.89269	0.605961	212.377	1.15919
"Jun 28 03:00 pm"	1.71533	0.606908	212.377	1.0494
"Jun 28 04:00 pm"	1.39198	0.60574	212.377	0.852712
"Jun 28 05:00 pm"	0.794493	0.605903	212.377	0.486578
"Jun 28 06:00 pm"	0.173244	0.158392	212.377	0.220082
"Jun 28 07:00 pm"	0.0797036	-1	184.364	0.220082
"Jun 28 08:00 pm"	-0.00790268	-1	151.751	0.220082
"Jun 28 09:00 pm"	-0.00310357	-1	120.727	0.220082
"Jun 28 10:00 pm"	-0.000853925	-1	111.71	0.220082
"Jun 28 11:00 pm"	-0.00124456	-1	104.956	0.220082
"Jun 29 12:00 am"	-0.00120923	-1	96.831	0.220082
"Jun 29 01:00 am"	-0.00100258	-1	89.9104	0.220082
"Jun 29 02:00 am"	-0.000902457	-1	83.8831	0.220082
"Jun 29 03:00 am"	-0.000814716	-1	78.4217	0.220082
"Jun 29 04:00 am"	-0.000729952	-1	73.5244	0.220082
"Jun 29 05:00 am"	-0.000642832	-1	69.1841	0.220082
"Jun 29 06:00 am"	0.0161095	-1	125.321	0.220082
"Jun 29 07:00 am"	0.821392	0.561082	212.377	0.538585
"Jun 29 08:00 am"	1.42512	0.605159	212.377	0.873603
"Jun 29 09:00 am"	1.71286	0.606489	212.377	1.0484
"Jun 29 10:00 am"	1.85505	0.605861	212.377	1.13627
"Jun 29 11:00 am"	1.91419	0.605931	212.377	1.1724
"Jun 29 12:00 pm"	1.9701	0.605981	212.377	1.20659
"Jun 29 01:00 pm"	1.90967	0.605968	212.377	1.16959
"Jun 29 02:00 pm"	1.8559	0.605935	212.377	1.13669
"Jun 29 03:00 pm"	1.69585	0.605658	212.377	1.03898
"Jun 29 04:00 pm"	1.37707	0.605812	212.377	0.843503
"Jun 29 05:00 pm"	0.822207	0.605939	212.377	0.503531
"Jun 29 06:00 pm"	0.181326	0.177825	212.377	0.220082
"Jun 29 07:00 pm"	0.0802659	-1	184.942	0.220082
"Jun 29 08:00 pm"	-0.00779379	-1	152.912	0.220082
"Jun 29 09:00 pm"	-0.00313973	-1	121.895	0.220082
"Jun 29 10:00 pm"	-0.000859955	-1	112.744	0.220082
"Jun 29 11:00 pm"	-0.00124149	-1	106.008	0.220082
"Jun 30 12:00 am"	-0.00121105	-1	97.8844	0.220082
"Jun 30 01:00 am"	-0.00102067	-1	90.8908	0.220082
"Jun 30 02:00 am"	-0.000917852	-1	84.7567	0.220082
"Jun 30 03:00 am"	-0.000843923	-1	79.1442	0.220082
"Jun 30 04:00 am"	-0.000755683	-1	74.0695	0.220082
"Jun 30 05:00 am"	-0.000650084	-1	69.6327	0.220082
"Jun 30 06:00 am"	0.000295648	-1	68.9245	0.220082
"Jun 30 07:00 am"	0.563346	0.423612	212.377	0.388906
"Jun 30 08:00 am"	0.63612	0.605206	212.377	0.389893
"Jun 30 09:00 am"	1.65812	0.605242	212.377	1.01635
"Jun 30 10:00 am"	0.526276	0.606714	212.377	0.322001
"Jun 30 11:00 am"	1.02766	0.849678	212.377	0.490879
"Jun 30 12:00 pm"	1.97818	0.606045	212.377	1.21145
"Jun 30 01:00 pm"	1.9029	0.605969	212.377	1.16544
"Jun 30 02:00 pm"	1.83175	0.606825	212.377	1.12075
"Jun 30 03:00 pm"	1.37827	0.605868	212.377	0.844186
"Jun 30 04:00 pm"	0.834804	0.605326	212.377	0.511609
"Jun 30 05:00 pm"	0.912701	0.604657	212.377	0.559786
"Jun 30 06:00 pm"	0.208521	0.24321	212.377	0.220082
"Jun 30 07:00 pm"	0.08078	-1	185.471	0.220082
"Jun 30 08:00 pm"	-0.00760556	-1	154.314	0.220082
"Jun 30 09:00 pm"	-0.00326405	-1	123.265	0.220082
"Jun 30 10:00 pm"	-0.000962371	-1	113.271	0.220082
"Jun 30 11:00 pm"	-0.00127279	-1	106.191	0.220082
"Jul 1 12:00 am"	-0.00122952	-1	97.9197	0.220082
"Jul 1 01:00 am"	-0.0010217	-1	90.8679	0.220082
"Jul 1 02:00 am"	-0.000917147	-1	84.7361	0.220082
"Jul 1 03:00 am"	-0.000843574	-1	79.127	0.220082
"Jul 1 04:00 am"	-0.000771037	-1	73.9948	0.220082
"Jul 1 05:00 am"	-0.000663527	-1	69.464	0.220082
"Jul 1 06:00 am"	0.015561	-1	123.601	0.220082
"Jul 1 07:00 am"	0.825834	0.553378	212.377	0.545012
"Jul 1 08:00 am"	1.46871	0.605049	212.377	0.900442
"Jul 1 09:00 am"	1.78355	0.606134	212.377	1.09212
"Jul 1 10:00 am"	1.93683	0.605916	212.377	1.1863
"Jul 1 11:00 am"	2.02769	0.60603	212.377	1.24179
"Jul 1 12:00 pm"	2.04891	0.60608	212.377	1.25472
"Jul 1 01:00 pm"	1.94712	0.606011	212.377	1.19247
"Jul 1 02:00 pm"	1.84222	0.606982	212.377	1.12694
"Jul 1 03:00 pm"	1.63242	0.605636	212.377	1.00014
"Jul 1 04:00 pm"	1.29646	0.606476	212.377	0.793513
"Jul 1 05:00 pm"	0.725129	0.605847	212.377	0.444123
"Jul 1 06:00 pm"	0.15282	0.109286	212.377	0.220082
"Jul 1 07:00 pm"	0.0785563	-1	183.184	0.220082
"Jul 1 08:00 pm"	-0.00813457	-1	149.307	0.220082
"Jul 1 09:00 pm"	-0.00299843	-1	118.39	0.220082
"Jul 1 10:00 pm"	-0.000822922	-1	109.815	0.220082
"Jul 1 11:00 pm"	-0.00123827	-1	103.117	0.220082
"Jul 2 12:00 am"	-0.00119358	-1	95.0696	0.220082
"Jul 2 01:00 am"	-0.000989375	-1	88.2419	0.220082
"Jul 2 02:00 am"	-0.000892128	-1	82.2857	0.220082
"Jul 2 03:00 am"	-0.000821269	-1	76.8256	0.220082
"Jul 2 04:00 am"	-0.00073581	-1	71.8859	0.220082
"Jul 2 05:00 am"	-0.000647865	-1	67.5097	0.220082
"Jul 2 06:00 am"	0.0120501	-1	109.211	0.220082
"Jul 2 07:00 am"	0.643528	0.512067	212.377	0.456765
"Jul 2 08:00 am"	1.30893	0.604871	212.377	0.802632
"Jul 2 09:00 am"	1.5923	0.60531	212.377	0.975926
"Jul 2 10:00 am"	1.66734	0.604928	212.377	1.02238
"Jul 2 11:00 am"	1.5586	0.605406	212.377	0.955163
"Jul 2 12:00 pm"	1.40406	0.605696	212.377	0.860154
"Jul 2 01:00 pm"	1.16463	0.605782	212.377	0.713388
"Jul 2 02:00 pm"	1.40965	0.605494	212.377	0.863778
"Jul 2 03:00 pm"	1.07829	0.605391	212.377	0.660793
"Jul 2 04:00 pm"	0.765947	0.605763	212.377	0.46917
"Jul 2 05:00 pm"	0.474749	0.605766	212.377	0.290792
"Jul 2 06:00 pm"	0.107741	0.000898421	212.377	0.220082
"Jul 2 07:00 pm"	0.0723035	-1	176.727	0.220082
"Jul 2 08:00 pm"	-0.00853059	-1	139.109	0.220082
"Jul 2 09:00 pm"	-0.00246971	-1	111.367	0.220082
"Jul 2 10:00 pm"	-0.00070693	-1	104.468	0.220082
"Jul 2 11:00 pm"	-0.00113752	-1	98.3295	0.220082
"Jul 3 12:00 am"	-0.00107307	-1	91.0408	0.220082
"Jul 3 01:00 am"	-0.000893499	-1	84.8984	0.220082
"Jul 3 02:00 am"	-0.000826805	-1	79.4393	0.220082
"Jul 3 03:00 am"	-0.000762975	-1	74.3735	0.220082
"Jul 3 04:00 am"	-0.000684753	-1	69.784	0.220082
"Jul 3 05:00 am"	-0.000603358	-1	65.7136	0.220082
"Jul 3 06:00 am"	0.010564	-1	102.226	0.220082
"Jul 3 07:00 am"	0.563276	0.451527	212.377	0.42545
"Jul 3 08:00 am"	1.23684	0.605449	212.377	0.757916
"Jul 3 09:00 am"	1.53283	0.605197	212.377	0.939598
"Jul 3 10:00 am"	1.66587	0.604872	212.377	1.02155
"Jul 3 11:00 am"	1.80258	0.606384	212.377	1.10346
"Jul 3 12:00 pm"	1.77244	0.606166	212.377	1.08528
"Jul 3 01:00 pm"	1.62261	0.605572	212.377	0.994208
"Jul 3 02:00 pm"	1.60007	0.605453	212.377	0.980526
"Jul 3 03:00 pm"	1.3832	0.605731	212.377	0.84734
"Jul 3 04:00 pm"	1.09547	0.605754	212.377	0.67104
"Jul 3 05:00 pm"	0.650079	0.60712	212.377	0.397568
"Jul 3 06:00 pm"	0.153686	0.111367	212.377	0.220082
"Jul 3 07:00 pm"	0.0787298	-1	183.362	0.220082
"Jul 3 08:00 pm"	-0.00810329	-1	149.645	0.220082
"Jul 3 09:00 pm"	-0.00297328	-1	118.87	0.220082
"Jul 3 10:00 pm"	-0.000795253	-1	110.473	0.220082
"Jul 3 11:00 pm"	-0.0012161	-1	103.934	0.220082
"Jul 4 12:00 am"	-0.00117455	-1	96.019	0.220082
"Jul 4 01:00 am"	-0.000989422	-1	89.2443	0.220082
"Jul 4 02:00 am"	-0.000892451	-1	83.2865	0.220082
"Jul 4 03:00 am"	-0.000821377	-1	77.8263	0.220082
"Jul 4 04:00 am"	-0.000735922	-1	72.8867	0.220082
"Jul 4 05:00 am"	-0.000647968	-1	68.5104	0.220082
"Jul 4 06:00 am"	0.0103653	-1	104.166	0.220082
"Jul 4 07:00 am"	0.0175841	-1	185.871	0.220082
"Jul 4 08:00 am"	0.865859	0.60715	212.377	0.529524
"Jul 4 09:00 am"	1.50024	0.605011	212.377	0.919815
"Jul 4 10:00 am"	1.65964	0.605587	212.377	1.01688
"Jul 4 11:00 am"	1.70644	0.605727	212.377	1.04539
"Jul 4 12:00 pm"	1.75478	0.60601	212.377	1.07466
"Jul 4 01:00 pm"	1.67726	0.605216	212.377	1.02812
"Jul 4 02:00 pm"	1.64588	0.605603	212.377	1.00843
"Jul 4 03:00 pm"	1.46611	0.605419	212.377	0.898458
"Jul 4 04:00 pm"	1.15053	0.606022	212.377	0.704554
"Jul 4 05:00 pm"	0.331608	0.539158	212.377	0.220082
"Jul 4 06:00 pm"	0.136163	0.0692344	212.377	0.220082
"Jul 4 07:00 pm"	0.0784941	-1	183.12	0.220082
"Jul 4 08:00 pm"	-0.00815412	-1	149.115	0.220082
"Jul 4 09:00 pm"	-0.00293008	-1	118.445	0.220082
"Jul 4 10:00 pm"	-0.000767255	-1	110.286	0.220082
"Jul 4 11:00 pm"	-0.00118092	-1	103.945	0.220082
"Jul 5 12:00 am"	-0.00114199	-1	96.2492	0.220082
"Jul 5 01:00 am"	-0.000961181	-1	89.6704	0.220082
"Jul 5 02:00 am"	-0.000884424	-1	83.8194	0.220082
"Jul 5 03:00 am"	-0.000798727	-1	78.4659	0.220082
"Jul 5 04:00 am"	-0.000715773	-1	73.6661	0.220082
"Jul 5 05:00 am"	-0.000630533	-1	69.4109	0.220082
"Jul 5 06:00 am"	0.00747122	-1	94.6954	0.220082
"Jul 5 07:00 am"	0.397348	0.373869	212.377	0.346544
"Jul 5 08:00 am"	1.10562	0.605604	212.377	0.677376
"Jul 5 09:00 am"	1.44489	0.605187	212.377	0.885692
"Jul 5 10:00 am"	1.65031	0.605532	212.377	1.01123
"Jul 5 11:00 am"	1.88965	0.60585	212.377	1.15748
"Jul 5 12:00 pm"	1.96407	0.605968	212.377	1.20291
"Jul 5 01:00 pm"	1.9053	0.605965	212.377	1.16691
"Jul 5 02:00 pm"	1.81423	0.60661	212.377	1.1103
"Jul 5 03:00 pm"	1.64683	0.605671	212.377	1.00893
"Jul 5 04:00 pm"	1.32555	0.605328	212.377	0.8124
"Jul 5 05:00 pm"	0.772661	0.606061	212.377	0.473119
"Jul 5 06:00 pm"	0.162211	0.131864	212.377	0.220082
"Jul 5 07:00 pm"	0.0791914	-1	183.838	0.220082
"Jul 5 08:00 pm"	-0.00799144	-1	150.7	0.220082
"Jul 5 09:00 pm"	-0.00300677	-1	119.963	0.220082
"Jul 5 10:00 pm"	-0.000800396	-1	111.438	0.220082
"Jul 5 11:00 pm"	-0.00121176	-1	104.925	0.220082
"Jul 6 12:00 am"	-0.00115824	-1	97.0829	0.220082
"Jul 6 01:00 am"	-0.000974927	-1	90.4088	0.220082
"Jul 6 02:00 am"	-0.000879654	-1	84.5404	0.220082
"Jul 6 03:00 am"	-0.000810264	-1	79.1582	0.220082
"Jul 6 04:00 am"	-0.000726203	-1	74.2867	0.220082
"Jul 6 05:00 am"	-0.000639455	-1	69.97	0.220082
"Jul 6 06:00 am"	0.00934414	-1	101.973	0.220082
"Jul 6 07:00 am"	0.533449	0.430268	212.377	0.412497
"Jul 6 08:00 am"	1.23421	0.605444	212.377	0.756312
"Jul 6 09:00 am"	1.55596	0.60522	212.377	0.953753
"Jul 6 10:00 am"	1.72378	0.605837	212.377	1.05588
"Jul 6 11:00 am"	1.78667	0.606262	212.377	1.09387
"Jul 6 12:00 pm"	1.8313	0.606774	212.377	1.12054
"Jul 6 01:00 pm"	1.73194	0.605974	212.377	1.06071
"Jul 6 02:00 pm"	1.66093	0.605686	212.377	1.01755
"Jul 6 03:00 pm"	1.44436	0.605463	212.377	0.885086
"Jul 6 04:00 pm"	1.12405	0.606054	212.377	0.688312
"Jul 6 05:00 pm"	0.274025	0.400706	212.377	0.220082
"Jul 6 06:00 pm"	0.0984354	-1	203.434	0.220082
"Jul 6 07:00 pm"	-0.00704877	-1	178.171	0.220082
"Jul 6 08:00 pm"	-0.00383351	-1	143.295	0.220082
"Jul 6 09:00 pm"	-0.0011665	-1	131.246	0.220082
"Jul 6 10:00 pm"	-0.00147543	-1	123.012	0.220082
"Jul 6 11:00 pm"	-0.00144241	-1	113.414	0.220082
"Jul 7 12:00 am"	-0.0012158	-1	105.088	0.220082
"Jul 7 01:00 am"	-0.00108237	-1	97.8348	0.220082
"Jul 7 02:00 am"	-0.000970856	-1	91.3161	0.220082
"Jul 7 03:00 am"	-0.000881916	-1	85.4345	0.220082
"Jul 7 04:00 am"	-0.00079069	-1	80.1313	0.220082
"Jul 7 05:00 am"	-0.000696042	-1	75.4287	0.220082
"Jul 7 06:00 am"	0.0108634	-1	112.669	0.220082
"Jul 7 07:00 am"	0.642135	0.511312	212.377	0.456002
"Jul 7 08:00 am"	1.32993	0.605545	212.377	0.814876
"Jul 7 09:00 am"	1.65898	0.605519	212.377	1.01655
"Jul 7 10:00 am"	1.83848	0.606831	212.377	1.12486
"Jul 7 11:00 am"	1.88773	0.605921	212.377	1.15621
"Jul 7 12:00 pm"	1.96243	0.60597	212.377	1.2019
"Jul 7 01:00 pm"	1.89826	0.605964	212.377	1.1626
"Jul 7 02:00 pm"	1.82888	0.60679	212.377	1.11903
"Jul 7 03:00 pm"	1.64792	0.605685	212.377	1.00958
"Jul 7 04:00 pm"	1.3101	0.605937	212.377	0.802359
"Jul 7 05:00 pm"	0.746164	0.605396	212.377	0.457246
"Jul 7 06:00 pm"	0.1519	0.107074	212.377	0.220082
"Jul 7 07:00 pm"	0.0789322	-1	183.571	0.220082
"Jul 7 08:00 pm"	-0.00807706	-1	149.973	0.220082
"Jul 7 09:00 pm"	-0.00292127	-1	119.442	0.220082
"Jul 7 10:00 pm"	-0.000732501	-1	111.439	0.220082
"Jul 7 11:00 pm"	-0.00116706	-1	105.254	0.220082
"Jul 8 12:00 am"	-0.00111465	-1	97.6979	0.220082
"Jul 8 01:00 am"	-0.000936864	-1	91.2887	0.220082
"Jul 8 02:00 am"	-0.000863432	-1	85.5848	0.220082
"Jul 8 03:00 am"	-0.00079611	-1	80.2996	0.220082
"Jul 8 04:00 am"	-0.000728989	-1	75.457	0.220082
"Jul 8 05:00 am"	-0.0006421	-1	71.1223	0.220082
"Jul 8 06:00 am"	0.0118751	-1	112.172	0.220082
"Jul 8 07:00 am"	0.688544	0.532856	212.377	0.478453
"Jul 8 08:00 am"	1.37428	0.605458	212.377	0.84214
"Jul 8 09:00 am"	1.70093	0.605118	212.377	1.04275
"Jul 8 10:00 am"	1.86941	0.605866	212.377	1.14506
"Jul 8 11:00 am"	1.20174	0.606079	212.377	0.735869
"Jul 8 12:00 pm"	1.96362	0.605728	212.377	1.20297
"Jul 8 01:00 pm"	1.87969	0.605966	212.377	1.15122
"Jul 8 02:00 pm"	1.75883	0.606096	212.377	1.07703
"Jul 8 03:00 pm"	1.57545	0.605469	212.377	0.965419
"Jul 8 04:00 pm"	1.19579	0.605917	212.377	0.732361
"Jul 8 05:00 pm"	0.0998007	-1	204.808	0.220082
"Jul 8 06:00 pm"	-0.00779481	-1	173.776	0.220082
"Jul 8 07:00 pm"	-0.00370522	-1	140.588	0.220082
"Jul 8 08:00 pm"	-0.00113456	-1	128.865	0.220082
"Jul 8 09:00 pm"	-0.00141221	-1	120.942	0.220082
"Jul 8 10:00 pm"	-0.00140489	-1	111.658	0.220082
"Jul 8 11:00 pm"	-0.00118651	-1	103.535	0.220082
"Jul 9 12:00 am"	-0.00107375	-1	96.3895	0.220082
"Jul 9 01:00 am"	-0.000980082	-1	89.8554	0.220082
"Jul 9 02:00 am"	-0.00087396	-1	83.9758	0.220082
"Jul 9 03:00 am"	-0.000799164	-1	78.662	0.220082
"Jul 9 04:00 am"	-0.000719111	-1	73.8462	0.220082
"Jul 9 05:00 am"	-0.000633303	-1	69.5706	0.220082
"Jul 9 06:00 am"	0.00869098	-1	99.2453	0.220082
"Jul 9 07:00 am"	0.471883	0.0721388	208.597	0.381141
"Jul 9 08:00 am"	1.13872	0.60538	212.377	0.697837
"Jul 9 09:00 am"	1.44514	0.6052	212.377	0.885834
"Jul 9 10:00 am"	1.61861	0.605428	212.377	0.991918
"Jul 9 11:00 am"	1.74509	0.605923	212.377	1.06883
"Jul 9 12:00 pm"	1.79488	0.606346	212.377	1.09879
"Jul 9 01:00 pm"	1.71245	0.606552	212.377	1.04807
"Jul 9 02:00 pm"	0.111377	0.00964035	212.377	0.220082
"Jul 9 03:00 pm"	0.071895	-1	176.304	0.220082
"Jul 9 04:00 pm"	-0.0084699	-1	138.842	0.220082
"Jul 9 05:00 pm"	0.0040538	-1	134.686	0.220082
"Jul 9 06:00 pm"	-0.000221609	-1	149.536	0.220082
"Jul 9 07:00 pm"	-0.00203569	-1	139.965	0.220082
"Jul 9 08:00 pm"	-0.00171638	-1	127.915	0.220082
"Jul 9 09:00 pm"	-0.0014583	-1	118.075	0.220082
"Jul 9 10:00 pm"	-0.0013284	-1	109.244	0.220082
"Jul 9 11:00 pm"	-0.00119174	-1	101.251	0.220082
"Jul 10 12:00 am"	-0.00105505	-1	94.1377	0.220082
"Jul 10 01:00 am"	-0.000957559	-1	87.7475	0.220082
"Jul 10 02:00 am"	-0.000856817	-1	81.9905	0.220082
"Jul 10 03:00 am"	-0.000784291	-1	76.7764	0.220082
"Jul 10 04:00 am"	-0.00070582	-1	72.05	0.220082
"Jul 10 05:00 am"	-0.000636673	-1	67.7964	0.220082
"Jul 10 06:00 am"	0.00787509	-1	94.5315	0.220082
"Jul 10 07:00 am"	0.456804	0.420193	212.377	0.376502
"Jul 10 08:00 am"	1.18971	0.605502	212.377	0.728986
"Jul 10 09:00 am"	1.53841	0.605177	212.377	0.943036
"Jul 10 10:00 am"	1.73398	0.60585	212.377	1.06211
"Jul 10 11:00 am"	1.87085	0.605873	212.377	1.14594
"Jul 10 12:00 pm"	1.95118	0.605946	212.377	1.19505
"Jul 10 01:00 pm"	1.89082	0.605949	212.377	1.15807
"Jul 10 02:00 pm"	1.7657	0.606139	212.377	1.08119
"Jul 10 03:00 pm"	1.59872	0.605504	212.377	0.979641
"Jul 10 04:00 pm"	0.297697	0.457622	212.377	0.220082
"Jul 10 05:00 pm"	0.0828923	-1	187.638	0.220082
"Jul 10 06:00 pm"	-0.00701411	-1	159.166	0.220082
"Jul 10 07:00 pm"	-0.00338483	-1	129.053	0.220082
"Jul 10 08:00 pm"	-0.00108785	-1	118.009	0.220082
"Jul 10 09:00 pm"	-0.00132073	-1	110.508	0.220082
"Jul 10 10:00 pm"	-0.00128451	-1	101.922	0.220082
"Jul 10 11:00 pm"	-0.00109048	-1	94.4581	0.220082
"Jul 11 12:00 am"	-0.000973901	-1	87.931	0.220082
"Jul 11 01:00 am"	-0.000876769	-1	82.0478	0.220082
"Jul 11 02:00 am"	-0.000800222	-1	76.7189	0.220082
"Jul 11 03:00 am"	-0.000719469	-1	71.8986	0.220082
"Jul 11 04:00 am"	-0.000663971	-1	67.504	0.220082
"Jul 11 05:00 am"	-0.000600093	-1	63.4986	0.220082
"Jul 11 06:00 am"	-0.00051454	-1	59.9911	0.220082
"Jul 11 07:00 am"	-0.000425372	-1	57.0552	0.220082
"Jul 11 08:00 am"	0.00510328	-1	74.3979	0.220082
"Jul 11 09:00 am"	0.0152641	-1	145.055	0.220082
"Jul 11 10:00 am"	0.778977	0.599102	212.377	0.495149
"Jul 11 11:00 am"	1.78475	0.605866	212.377	1.0932
"Jul 11 12:00 pm"	0.322918	0.518264	212.377	0.220082
"Jul 11 01:00 pm"	0.411632	0.604194	212.377	0.25259
