%   T[K]              h[J/kg]             v[m3/kg]          s[J/(kg.K)]           Cp[J/kg/K]             k[W/m.K]             mu[Pa.s]                Pr[-]
  358.00   1.487338872927e+05   1.932367149758e-04   7.779249584999e+02   7.118844339920e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  359.00   1.494460957929e+05   1.932367149758e-04   7.799115930892e+02   7.125325665160e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  360.00   1.501589524257e+05   1.932367149758e-04   7.818945044460e+02   7.131806990400e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  361.00   1.508724571910e+05   1.932367149758e-04   7.838737132263e+02   7.138288315640e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  362.00   1.515866100888e+05   1.932367149758e-04   7.858492399147e+02   7.144769640880e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  363.00   1.523014111192e+05   1.932367149758e-04   7.878211048260e+02   7.151250966120e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  364.00   1.530168602821e+05   1.932367149758e-04   7.897893281076e+02   7.157732291360e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  365.00   1.537329575774e+05   1.932367149758e-04   7.917539297411e+02   7.164213616600e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  366.00   1.544497030054e+05   1.932367149758e-04   7.937149295439e+02   7.170694941840e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  367.00   1.551670965658e+05   1.932367149758e-04   7.956723471713e+02   7.177176267080e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  368.00   1.558851382588e+05   1.932367149758e-04   7.976262021181e+02   7.183657592320e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  369.00   1.566038280843e+05   1.932367149758e-04   7.995765137206e+02   7.190138917560e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  370.00   1.573231660423e+05   1.932367149758e-04   8.015233011577e+02   7.196620242800e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  371.00   1.580431521328e+05   1.932367149758e-04   8.034665834533e+02   7.203101568040e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  372.00   1.587637863559e+05   1.932367149758e-04   8.054063794778e+02   7.209582893280e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  373.00   1.594850687115e+05   1.932367149758e-04   8.073427079491e+02   7.216064218520e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  374.00   1.602069991996e+05   1.932367149758e-04   8.092755874354e+02   7.222545543760e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  375.00   1.609295778202e+05   1.932367149758e-04   8.112050363556e+02   7.229026869000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  376.00   1.616528045734e+05   1.932367149758e-04   8.131310729819e+02   7.235508194240e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  377.00   1.623766794591e+05   1.932367149758e-04   8.150537154406e+02   7.241989519480e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  378.00   1.631012024773e+05   1.932367149758e-04   8.169729817140e+02   7.248470844720e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  379.00   1.638263736280e+05   1.932367149758e-04   8.188888896419e+02   7.254952169960e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  380.00   1.645521929113e+05   1.932367149758e-04   8.208014569233e+02   7.261433495200e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  381.00   1.652786603271e+05   1.932367149758e-04   8.227107011172e+02   7.267914820440e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  382.00   1.660057758754e+05   1.932367149758e-04   8.246166396448e+02   7.274396145680e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  383.00   1.667335395562e+05   1.932367149758e-04   8.265192897908e+02   7.280877470920e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  384.00   1.674619513696e+05   1.932367149758e-04   8.284186687044e+02   7.287358796160e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  385.00   1.681910113154e+05   1.932367149758e-04   8.303147934011e+02   7.293840121400e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  386.00   1.689207193939e+05   1.932367149758e-04   8.322076807640e+02   7.300321446640e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  387.00   1.696510756048e+05   1.932367149758e-04   8.340973475451e+02   7.306802771880e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  388.00   1.703820799482e+05   1.932367149758e-04   8.359838103669e+02   7.313284097120e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  389.00   1.711137324242e+05   1.932367149758e-04   8.378670857234e+02   7.319765422360e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  390.00   1.718460330327e+05   1.932367149758e-04   8.397471899814e+02   7.326246747600e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  391.00   1.725789817737e+05   1.932367149758e-04   8.416241393822e+02   7.332728072840e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  392.00   1.733125786473e+05   1.932367149758e-04   8.434979500426e+02   7.339209398080e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  393.00   1.740468236533e+05   1.932367149758e-04   8.453686379562e+02   7.345690723320e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  394.00   1.747817167919e+05   1.932367149758e-04   8.472362189945e+02   7.352172048560e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  395.00   1.755172580630e+05   1.932367149758e-04   8.491007089086e+02   7.358653373800e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  396.00   1.762534474667e+05   1.932367149758e-04   8.509621233300e+02   7.365134699040e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  397.00   1.769902850029e+05   1.932367149758e-04   8.528204777718e+02   7.371616024280e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  398.00   1.777277706715e+05   1.932367149758e-04   8.546757876301e+02   7.378097349520e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  399.00   1.784659044728e+05   1.932367149758e-04   8.565280681852e+02   7.384578674760e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  400.00   1.792046864065e+05   1.932367149758e-04   8.583773346026e+02   7.391060000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  401.00   1.799442513965e+05   1.932367149758e-04   8.602239388223e+02   7.400239800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  402.00   1.806847343665e+05   1.932367149758e-04   8.620682301548e+02   7.409419600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  403.00   1.814261353165e+05   1.932367149758e-04   8.639102200927e+02   7.418599400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  404.00   1.821684542465e+05   1.932367149758e-04   8.657499200431e+02   7.427779200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  405.00   1.829116911565e+05   1.932367149758e-04   8.675873413287e+02   7.436959000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  406.00   1.836558460465e+05   1.932367149758e-04   8.694224951881e+02   7.446138800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  407.00   1.844009189165e+05   1.932367149758e-04   8.712553927773e+02   7.455318600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  408.00   1.851469097665e+05   1.932367149758e-04   8.730860451699e+02   7.464498400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  409.00   1.858938185965e+05   1.932367149758e-04   8.749144633584e+02   7.473678200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  410.00   1.866416454065e+05   1.932367149758e-04   8.767406582546e+02   7.482858000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  411.00   1.873903901965e+05   1.932367149758e-04   8.785646406907e+02   7.492037800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  412.00   1.881400529665e+05   1.932367149758e-04   8.803864214197e+02   7.501217600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  413.00   1.888906337165e+05   1.932367149758e-04   8.822060111167e+02   7.510397400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  414.00   1.896421324465e+05   1.932367149758e-04   8.840234203791e+02   7.519577200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  415.00   1.903945491565e+05   1.932367149758e-04   8.858386597277e+02   7.528757000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  416.00   1.911478838465e+05   1.932367149758e-04   8.876517396074e+02   7.537936800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  417.00   1.919021365165e+05   1.932367149758e-04   8.894626703877e+02   7.547116600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  418.00   1.926573071665e+05   1.932367149758e-04   8.912714623637e+02   7.556296400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  419.00   1.934133957965e+05   1.932367149758e-04   8.930781257568e+02   7.565476200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  420.00   1.941704024065e+05   1.932367149758e-04   8.948826707151e+02   7.574656000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  421.00   1.949283269965e+05   1.932367149758e-04   8.966851073144e+02   7.583835800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  422.00   1.956871695665e+05   1.932367149758e-04   8.984854455587e+02   7.593015600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  423.00   1.964469301165e+05   1.932367149758e-04   9.002836953812e+02   7.602195400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  424.00   1.972076086465e+05   1.932367149758e-04   9.020798666445e+02   7.611375200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  425.00   1.979692051565e+05   1.932367149758e-04   9.038739691416e+02   7.620555000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  426.00   1.987317196465e+05   1.932367149758e-04   9.056660125963e+02   7.629734800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  427.00   1.994951521165e+05   1.932367149758e-04   9.074560066643e+02   7.638914600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  428.00   2.002595025665e+05   1.932367149758e-04   9.092439609333e+02   7.648094400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  429.00   2.010247709965e+05   1.932367149758e-04   9.110298849240e+02   7.657274200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  430.00   2.017909574065e+05   1.932367149758e-04   9.128137880905e+02   7.666454000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  431.00   2.025580617965e+05   1.932367149758e-04   9.145956798210e+02   7.675633800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  432.00   2.033260841665e+05   1.932367149758e-04   9.163755694386e+02   7.684813600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  433.00   2.040950245165e+05   1.932367149758e-04   9.181534662016e+02   7.693993400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  434.00   2.048648828465e+05   1.932367149758e-04   9.199293793043e+02   7.703173200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  435.00   2.056356591565e+05   1.932367149758e-04   9.217033178774e+02   7.712353000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  436.00   2.064073534465e+05   1.932367149758e-04   9.234752909887e+02   7.721532800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  437.00   2.071799657165e+05   1.932367149758e-04   9.252453076439e+02   7.730712600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  438.00   2.079534959665e+05   1.932367149758e-04   9.270133767868e+02   7.739892400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  439.00   2.087279441965e+05   1.932367149758e-04   9.287795072999e+02   7.749072200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  440.00   2.095033104065e+05   1.932367149758e-04   9.305437080052e+02   7.758252000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  441.00   2.102795945965e+05   1.932367149758e-04   9.323059876647e+02   7.767431800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  442.00   2.110567967665e+05   1.932367149758e-04   9.340663549807e+02   7.776611600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  443.00   2.118349169165e+05   1.932367149758e-04   9.358248185965e+02   7.785791400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  444.00   2.126139550465e+05   1.932367149758e-04   9.375813870971e+02   7.794971200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  445.00   2.133939111565e+05   1.932367149758e-04   9.393360690093e+02   7.804151000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  446.00   2.141747852465e+05   1.932367149758e-04   9.410888728028e+02   7.813330800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  447.00   2.149565773165e+05   1.932367149758e-04   9.428398068902e+02   7.822510600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  448.00   2.157392873665e+05   1.932367149758e-04   9.445888796276e+02   7.831690400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  449.00   2.165229153965e+05   1.932367149758e-04   9.463360993155e+02   7.840870200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  450.00   2.173074614065e+05   1.932367149758e-04   9.480814741987e+02   7.850050000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  451.00   2.180929253965e+05   1.932367149758e-04   9.498250124672e+02   7.859229800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  452.00   2.188793073665e+05   1.932367149758e-04   9.515667222568e+02   7.868409600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  453.00   2.196666073165e+05   1.932367149758e-04   9.533066116491e+02   7.877589400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  454.00   2.204548252465e+05   1.932367149758e-04   9.550446886723e+02   7.886769200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  455.00   2.212439611565e+05   1.932367149758e-04   9.567809613015e+02   7.895949000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  456.00   2.220340150465e+05   1.932367149758e-04   9.585154374596e+02   7.905128800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  457.00   2.228249869165e+05   1.932367149758e-04   9.602481250171e+02   7.914308600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  458.00   2.236168767665e+05   1.932367149758e-04   9.619790317930e+02   7.923488400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  459.00   2.244096845965e+05   1.932367149758e-04   9.637081655553e+02   7.932668200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  460.00   2.252034104065e+05   1.932367149758e-04   9.654355340210e+02   7.941848000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  461.00   2.259980541965e+05   1.932367149758e-04   9.671611448571e+02   7.951027800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  462.00   2.267936159665e+05   1.932367149758e-04   9.688850056805e+02   7.960207600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  463.00   2.275900957165e+05   1.932367149758e-04   9.706071240589e+02   7.969387400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  464.00   2.283874934465e+05   1.932367149758e-04   9.723275075109e+02   7.978567200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  465.00   2.291858091565e+05   1.932367149758e-04   9.740461635066e+02   7.987747000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  466.00   2.299850428465e+05   1.932367149758e-04   9.757630994679e+02   7.996926800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  467.00   2.307851945165e+05   1.932367149758e-04   9.774783227691e+02   8.006106600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  468.00   2.315862641665e+05   1.932367149758e-04   9.791918407370e+02   8.015286400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  469.00   2.323882517965e+05   1.932367149758e-04   9.809036606516e+02   8.024466200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  470.00   2.331911574065e+05   1.932367149758e-04   9.826137897464e+02   8.033646000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  471.00   2.339949809965e+05   1.932367149758e-04   9.843222352087e+02   8.042825800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  472.00   2.347997225665e+05   1.932367149758e-04   9.860290041800e+02   8.052005600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  473.00   2.356053821165e+05   1.932367149758e-04   9.877341037567e+02   8.061185400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  474.00   2.364119596465e+05   1.932367149758e-04   9.894375409901e+02   8.070365200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  475.00   2.372194551565e+05   1.932367149758e-04   9.911393228868e+02   8.079545000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  476.00   2.380278686465e+05   1.932367149758e-04   9.928394564095e+02   8.088724800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  477.00   2.388372001165e+05   1.932367149758e-04   9.945379484766e+02   8.097904600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  478.00   2.396474495665e+05   1.932367149758e-04   9.962348059635e+02   8.107084400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  479.00   2.404586169965e+05   1.932367149758e-04   9.979300357023e+02   8.116264200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  480.00   2.412707024065e+05   1.932367149758e-04   9.996236444823e+02   8.125444000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  481.00   2.420837057965e+05   1.932367149758e-04   1.001315639050e+03   8.134623800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  482.00   2.428976271665e+05   1.932367149758e-04   1.003006026112e+03   8.143803600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  483.00   2.437124665165e+05   1.932367149758e-04   1.004694812329e+03   8.152983400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  484.00   2.445282238465e+05   1.932367149758e-04   1.006382004325e+03   8.162163200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  485.00   2.453448991565e+05   1.932367149758e-04   1.008067608680e+03   8.171343000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  486.00   2.461624924465e+05   1.932367149758e-04   1.009751631935e+03   8.180522800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  487.00   2.469810037165e+05   1.932367149758e-04   1.011434080588e+03   8.189702600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  488.00   2.478004329665e+05   1.932367149758e-04   1.013114961101e+03   8.198882400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  489.00   2.486207801965e+05   1.932367149758e-04   1.014794279893e+03   8.208062200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  490.00   2.494420454065e+05   1.932367149758e-04   1.016472043346e+03   8.217242000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  491.00   2.502642285965e+05   1.932367149758e-04   1.018148257800e+03   8.226421800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  492.00   2.510873297665e+05   1.932367149758e-04   1.019822929560e+03   8.235601600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  493.00   2.519113489165e+05   1.932367149758e-04   1.021496064890e+03   8.244781400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  494.00   2.527362860465e+05   1.932367149758e-04   1.023167670017e+03   8.253961200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  495.00   2.535621411565e+05   1.932367149758e-04   1.024837751129e+03   8.263141000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  496.00   2.543889142465e+05   1.932367149758e-04   1.026506314378e+03   8.272320800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  497.00   2.552166053165e+05   1.932367149758e-04   1.028173365879e+03   8.281500600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  498.00   2.560452143665e+05   1.932367149758e-04   1.029838911708e+03   8.290680400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  499.00   2.568747413965e+05   1.932367149758e-04   1.031502957907e+03   8.299860200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  500.00   2.577051864065e+05   1.932367149758e-04   1.033165510479e+03   8.309040000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  501.00   2.585365259215e+05   1.932367149758e-04   1.034826528491e+03   8.317750300000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  502.00   2.593687364665e+05   1.932367149758e-04   1.036485971253e+03   8.326460600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  503.00   2.602018180415e+05   1.932367149758e-04   1.038143845034e+03   8.335170900000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  504.00   2.610357706465e+05   1.932367149758e-04   1.039800156067e+03   8.343881200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  505.00   2.618705942815e+05   1.932367149758e-04   1.041454910546e+03   8.352591500000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  506.00   2.627062889465e+05   1.932367149758e-04   1.043108114632e+03   8.361301800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  507.00   2.635428546415e+05   1.932367149758e-04   1.044759774444e+03   8.370012100000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  508.00   2.643802913665e+05   1.932367149758e-04   1.046409896070e+03   8.378722400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  509.00   2.652185991215e+05   1.932367149758e-04   1.048058485558e+03   8.387432700000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  510.00   2.660577779065e+05   1.932367149758e-04   1.049705548924e+03   8.396143000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  511.00   2.668978277215e+05   1.932367149758e-04   1.051351092147e+03   8.404853300000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  512.00   2.677387485665e+05   1.932367149758e-04   1.052995121169e+03   8.413563600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  513.00   2.685805404415e+05   1.932367149758e-04   1.054637641901e+03   8.422273900000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  514.00   2.694232033465e+05   1.932367149758e-04   1.056278660216e+03   8.430984200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  515.00   2.702667372815e+05   1.932367149758e-04   1.057918181956e+03   8.439694500000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  516.00   2.711111422465e+05   1.932367149758e-04   1.059556212926e+03   8.448404800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  517.00   2.719564182415e+05   1.932367149758e-04   1.061192758899e+03   8.457115100000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  518.00   2.728025652665e+05   1.932367149758e-04   1.062827825614e+03   8.465825400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  519.00   2.736495833215e+05   1.932367149758e-04   1.064461418777e+03   8.474535700000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  520.00   2.744974724065e+05   1.932367149758e-04   1.066093544061e+03   8.483246000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  521.00   2.753462325215e+05   1.932367149758e-04   1.067724207106e+03   8.491956300000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  522.00   2.761958636665e+05   1.932367149758e-04   1.069353413520e+03   8.500666600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  523.00   2.770463658415e+05   1.932367149758e-04   1.070981168879e+03   8.509376900000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  524.00   2.778977390465e+05   1.932367149758e-04   1.072607478726e+03   8.518087200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  525.00   2.787499832815e+05   1.932367149758e-04   1.074232348573e+03   8.526797500000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  526.00   2.796030985465e+05   1.932367149758e-04   1.075855783902e+03   8.535507800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  527.00   2.804570848415e+05   1.932367149758e-04   1.077477790160e+03   8.544218100000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  528.00   2.813119421665e+05   1.932367149758e-04   1.079098372767e+03   8.552928400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  529.00   2.821676705215e+05   1.932367149758e-04   1.080717537109e+03   8.561638700000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  530.00   2.830242699065e+05   1.932367149758e-04   1.082335288544e+03   8.570349000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  531.00   2.838817403215e+05   1.932367149758e-04   1.083951632399e+03   8.579059300000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  532.00   2.847400817665e+05   1.932367149758e-04   1.085566573970e+03   8.587769600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  533.00   2.855992942415e+05   1.932367149758e-04   1.087180118524e+03   8.596479900000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  534.00   2.864593777465e+05   1.932367149758e-04   1.088792271298e+03   8.605190200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  535.00   2.873203322815e+05   1.932367149758e-04   1.090403037500e+03   8.613900500000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  536.00   2.881821578465e+05   1.932367149758e-04   1.092012422309e+03   8.622610800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  537.00   2.890448544415e+05   1.932367149758e-04   1.093620430874e+03   8.631321100000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  538.00   2.899084220665e+05   1.932367149758e-04   1.095227068316e+03   8.640031400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  539.00   2.907728607215e+05   1.932367149758e-04   1.096832339727e+03   8.648741700000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  540.00   2.916381704065e+05   1.932367149758e-04   1.098436250172e+03   8.657452000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  541.00   2.925043511215e+05   1.932367149758e-04   1.100038804686e+03   8.666162300000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  542.00   2.933714028665e+05   1.932367149758e-04   1.101640008278e+03   8.674872600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
